algorithm,hardware_size,logical_qubits,dag_seed,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,raw_ff_chain_depth,shifted_ff_chain_depth,depth_reduction_pct,raw_throughput,shifted_throughput,throughput_delta,throughput_gain_pct,raw_stall_rate,shifted_stall_rate,stall_rate_delta,stall_reduction_pct,raw_utilization,shifted_utilization,utilization_delta,utilization_gain_pct,raw_saturation_ratio,raw_saturation_bucket,raw_stall_bucket,latency_profile,width_profile
QAOA,6,36,0,asap,next_cycle,8,1,2,8,6,76,2,97.368421,4.521008,5.933824,1.412816,31.250022,0.159664,0.0625,-0.097164,60.855296,0.565126,0.741728,0.176602,31.250022,0.565126,active,stall_high,mixed,W8_M8_F6
QAOA,6,36,0,asap,next_cycle,8,1,2,8,7,76,2,97.368421,4.861446,6.897436,2.03599,41.880338,0.183735,0.038462,-0.145273,79.06659,0.607681,0.862179,0.254498,41.880197,0.607681,active,stall_high,mixed,W8_M8_F7
QAOA,6,36,0,asap,next_cycle,8,1,2,8,8,76,2,97.368421,5.028037,7.873171,2.845134,56.585383,0.196262,0.009756,-0.186506,95.029094,0.628505,0.984146,0.355641,56.58523,0.628505,active,stall_high,mixed,W8_M8_F8
QAOA,6,36,0,ff_rate_matched,next_cycle,8,1,2,8,4,76,2,97.368421,3.501085,3.965602,0.464517,13.267801,0.095445,0.007371,-0.088074,92.277228,0.437636,0.4957,0.058064,13.267647,0.437636,underutilized,stall_medium,mixed,W8_M8_F4
QAOA,6,36,0,ff_rate_matched,next_cycle,8,1,2,8,5,76,2,97.368421,4.096447,4.95092,0.854473,20.858881,0.129442,0.006135,-0.123307,95.260426,0.512056,0.618865,0.106809,20.858851,0.512056,active,stall_medium,mixed,W8_M8_F5
QAOA,6,36,0,ff_rate_matched,next_cycle,8,1,2,8,6,76,2,97.368421,4.50838,5.933824,1.425444,31.617654,0.164804,0.007353,-0.157451,95.538336,0.563547,0.741728,0.178181,31.617771,0.563547,active,stall_high,mixed,W8_M8_F6
QAOA,6,36,0,ff_rate_matched,next_cycle,8,1,2,8,7,76,2,97.368421,4.846847,6.897436,2.050589,42.30769,0.186186,0.008547,-0.177639,95.409429,0.605856,0.862179,0.256323,42.307578,0.605856,active,stall_high,mixed,W8_M8_F7
QAOA,6,36,0,ff_rate_matched,next_cycle,8,1,2,8,8,76,2,97.368421,5.028037,7.873171,2.845134,56.585383,0.196262,0.009756,-0.186506,95.029094,0.628505,0.984146,0.355641,56.58523,0.628505,active,stall_high,mixed,W8_M8_F8
QAOA,6,36,0,stall_aware_shifted_refined,next_cycle,8,1,2,8,4,76,2,97.368421,3.879808,3.965602,0.085794,2.211295,0.014423,0.007371,-0.007052,48.894127,0.484976,0.4957,0.010724,2.211243,0.484976,underutilized,stall_low,mixed,W8_M8_F4
QAOA,6,36,0,stall_aware_shifted_refined,next_cycle,8,1,2,8,5,76,2,97.368421,4.434066,4.95092,0.516854,11.656435,0.074176,0.009202,-0.064974,87.59437,0.554258,0.618865,0.064607,11.656485,0.554258,active,stall_medium,mixed,W8_M8_F5
