algorithm,hardware_size,logical_qubits,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,n_seeds,total_nodes_median,total_cycles_median,throughput_median,throughput_q1,throughput_q3,stall_rate_median,stall_rate_q1,stall_rate_q3,utilization_median,ff_chain_depth_raw_median
QFT,8,64,asap,next_cycle,4,1,2,4,8,5,20288.0,5147.0,3.941714,3.941331,3.941714,0.009713,0.008257,0.009812,0.985428,317.0
QFT,8,64,asap,next_cycle,4,1,2,8,4,5,20288.0,5147.0,3.941714,3.941331,3.941714,0.009713,0.008257,0.009812,0.985428,317.0
QFT,8,64,asap,next_cycle,4,1,2,8,8,5,20288.0,5147.0,3.941714,3.941331,3.941714,0.009713,0.008257,0.009812,0.985428,317.0
QFT,8,64,asap,next_cycle,8,1,2,1,4,5,20288.0,20301.0,0.99936,0.99931,0.999385,0.000591,0.000566,0.00064,0.12492,317.0
QFT,8,64,asap,next_cycle,8,1,2,1,8,5,20288.0,20301.0,0.99936,0.99931,0.999385,0.000591,0.000566,0.00064,0.12492,317.0
QFT,8,64,asap,next_cycle,8,1,2,2,4,5,20288.0,10177.0,1.993515,1.993417,1.993809,0.00226,0.002211,0.002309,0.249189,317.0
QFT,8,64,asap,next_cycle,8,1,2,2,8,5,20288.0,10177.0,1.993515,1.993417,1.993809,0.00226,0.002211,0.002309,0.249189,317.0
QFT,8,64,asap,next_cycle,8,1,2,4,4,5,20288.0,5147.0,3.941714,3.941331,3.941714,0.009713,0.008257,0.009812,0.492714,317.0
QFT,8,64,asap,next_cycle,8,1,2,4,8,5,20288.0,5147.0,3.941714,3.941331,3.941714,0.009713,0.008257,0.009812,0.492714,317.0
QFT,8,64,asap,next_cycle,8,1,2,8,4,5,20288.0,5147.0,3.941714,3.941714,3.941714,0.01088,0.009326,0.01156,0.492714,317.0
QFT,8,64,asap,next_cycle,8,1,2,8,8,5,20288.0,2692.0,7.536404,7.536404,7.536404,0.03789,0.037333,0.038447,0.942051,317.0
QFT,8,64,greedy_critical,next_cycle,4,1,2,1,4,5,20288.0,20291.0,0.999852,0.999852,0.999852,9.9e-05,9.9e-05,9.9e-05,0.249963,317.0
QFT,8,64,greedy_critical,next_cycle,4,1,2,1,8,5,20288.0,20291.0,0.999852,0.999852,0.999852,9.9e-05,9.9e-05,9.9e-05,0.249963,317.0
QFT,8,64,greedy_critical,next_cycle,4,1,2,2,4,5,20288.0,10147.0,1.999409,1.999409,1.999409,0.000197,0.000197,0.000197,0.499852,317.0
QFT,8,64,greedy_critical,next_cycle,4,1,2,2,8,5,20288.0,10147.0,1.999409,1.999409,1.999409,0.000197,0.000197,0.000197,0.499852,317.0
QFT,8,64,greedy_critical,next_cycle,4,1,2,4,4,5,20288.0,5104.0,3.974922,3.974922,3.975312,0.003723,0.002743,0.004114,0.99373,317.0
QFT,8,64,greedy_critical,next_cycle,4,1,2,4,8,5,20288.0,5104.0,3.974922,3.974922,3.975312,0.003723,0.002743,0.004114,0.99373,317.0
QFT,8,64,greedy_critical,next_cycle,4,1,2,8,4,5,20288.0,5104.0,3.974922,3.974922,3.975312,0.003723,0.002743,0.004114,0.99373,317.0
QFT,8,64,greedy_critical,next_cycle,4,1,2,8,8,5,20288.0,5104.0,3.974922,3.974922,3.975312,0.003723,0.002743,0.004114,0.99373,317.0
QFT,8,64,greedy_critical,next_cycle,8,1,2,1,4,5,20288.0,20291.0,0.999852,0.999852,0.999852,9.9e-05,9.9e-05,9.9e-05,0.124982,317.0
QFT,8,64,greedy_critical,next_cycle,8,1,2,1,8,5,20288.0,20291.0,0.999852,0.999852,0.999852,9.9e-05,9.9e-05,9.9e-05,0.124982,317.0
QFT,8,64,greedy_critical,next_cycle,8,1,2,2,4,5,20288.0,10147.0,1.999409,1.999409,1.999409,0.000197,0.000197,0.000197,0.249926,317.0
QFT,8,64,greedy_critical,next_cycle,8,1,2,2,8,5,20288.0,10147.0,1.999409,1.999409,1.999409,0.000197,0.000197,0.000197,0.249926,317.0
QFT,8,64,greedy_critical,next_cycle,8,1,2,4,4,5,20288.0,5104.0,3.974922,3.974922,3.975312,0.003723,0.002743,0.004114,0.496865,317.0
QFT,8,64,greedy_critical,next_cycle,8,1,2,4,8,5,20288.0,5104.0,3.974922,3.974922,3.975312,0.003723,0.002743,0.004114,0.496865,317.0
QFT,8,64,greedy_critical,next_cycle,8,1,2,8,4,5,20288.0,5140.0,3.947082,3.946314,3.947082,0.009337,0.007296,0.009726,0.493385,317.0
QFT,8,64,greedy_critical,next_cycle,8,1,2,8,8,5,20288.0,2650.0,7.655849,7.655849,7.657294,0.02114,0.021132,0.021698,0.956981,317.0
VQE,4,16,asap,next_cycle,4,1,2,1,4,5,256.0,262.0,0.977099,0.977099,0.977099,0.019084,0.019084,0.019084,0.244275,15.0
VQE,4,16,asap,next_cycle,4,1,2,1,8,5,256.0,262.0,0.977099,0.977099,0.977099,0.019084,0.019084,0.019084,0.244275,15.0
VQE,4,16,asap,next_cycle,4,1,2,2,4,5,256.0,137.0,1.868613,1.868613,1.868613,0.036496,0.036496,0.036496,0.467153,15.0
VQE,4,16,asap,next_cycle,4,1,2,2,8,5,256.0,137.0,1.868613,1.868613,1.868613,0.036496,0.036496,0.036496,0.467153,15.0
VQE,4,16,asap,next_cycle,4,1,2,4,4,5,256.0,81.0,3.160494,3.160494,3.160494,0.098765,0.098765,0.098765,0.790123,15.0
VQE,4,16,asap,next_cycle,4,1,2,4,8,5,256.0,81.0,3.160494,3.160494,3.160494,0.098765,0.098765,0.098765,0.790123,15.0
VQE,4,16,asap,next_cycle,4,1,2,8,4,5,256.0,81.0,3.160494,3.160494,3.160494,0.098765,0.098765,0.098765,0.790123,15.0
VQE,4,16,asap,next_cycle,4,1,2,8,8,5,256.0,81.0,3.160494,3.160494,3.160494,0.098765,0.098765,0.098765,0.790123,15.0
VQE,4,16,asap,next_cycle,8,1,2,1,4,5,256.0,262.0,0.977099,0.977099,0.977099,0.019084,0.019084,0.019084,0.122137,15.0
VQE,4,16,asap,next_cycle,8,1,2,1,8,5,256.0,262.0,0.977099,0.977099,0.977099,0.019084,0.019084,0.019084,0.122137,15.0
VQE,4,16,asap,next_cycle,8,1,2,2,4,5,256.0,137.0,1.868613,1.868613,1.868613,0.036496,0.036496,0.036496,0.233577,15.0
VQE,4,16,asap,next_cycle,8,1,2,2,8,5,256.0,137.0,1.868613,1.868613,1.868613,0.036496,0.036496,0.036496,0.233577,15.0
VQE,4,16,asap,next_cycle,8,1,2,4,4,5,256.0,81.0,3.160494,3.160494,3.160494,0.098765,0.098765,0.098765,0.395062,15.0
VQE,4,16,asap,next_cycle,8,1,2,4,8,5,256.0,81.0,3.160494,3.160494,3.160494,0.098765,0.098765,0.098765,0.395062,15.0
VQE,4,16,asap,next_cycle,8,1,2,8,4,5,256.0,83.0,3.084337,3.084337,3.084337,0.108434,0.108434,0.108434,0.385542,15.0
VQE,4,16,asap,next_cycle,8,1,2,8,8,5,256.0,67.0,3.820896,3.820896,3.820896,0.38806,0.38806,0.38806,0.477612,15.0
VQE,4,16,greedy_critical,next_cycle,4,1,2,1,4,5,256.0,259.0,0.988417,0.988417,0.988417,0.007722,0.007722,0.007722,0.247104,15.0
VQE,4,16,greedy_critical,next_cycle,4,1,2,1,8,5,256.0,259.0,0.988417,0.988417,0.988417,0.007722,0.007722,0.007722,0.247104,15.0
VQE,4,16,greedy_critical,next_cycle,4,1,2,2,4,5,256.0,131.0,1.954198,1.954198,1.954198,0.015267,0.015267,0.015267,0.48855,15.0
VQE,4,16,greedy_critical,next_cycle,4,1,2,2,8,5,256.0,131.0,1.954198,1.954198,1.954198,0.015267,0.015267,0.015267,0.48855,15.0
VQE,4,16,greedy_critical,next_cycle,4,1,2,4,4,5,256.0,67.0,3.820896,3.820896,3.820896,0.029851,0.029851,0.029851,0.955224,15.0
VQE,4,16,greedy_critical,next_cycle,4,1,2,4,8,5,256.0,67.0,3.820896,3.820896,3.820896,0.029851,0.029851,0.029851,0.955224,15.0
VQE,4,16,greedy_critical,next_cycle,4,1,2,8,4,5,256.0,67.0,3.820896,3.820896,3.820896,0.029851,0.029851,0.029851,0.955224,15.0
VQE,4,16,greedy_critical,next_cycle,4,1,2,8,8,5,256.0,67.0,3.820896,3.820896,3.820896,0.029851,0.029851,0.029851,0.955224,15.0
VQE,4,16,greedy_critical,next_cycle,8,1,2,1,4,5,256.0,259.0,0.988417,0.988417,0.988417,0.007722,0.007722,0.007722,0.123552,15.0
VQE,4,16,greedy_critical,next_cycle,8,1,2,1,8,5,256.0,259.0,0.988417,0.988417,0.988417,0.007722,0.007722,0.007722,0.123552,15.0
VQE,4,16,greedy_critical,next_cycle,8,1,2,2,4,5,256.0,131.0,1.954198,1.954198,1.954198,0.015267,0.015267,0.015267,0.244275,15.0
VQE,4,16,greedy_critical,next_cycle,8,1,2,2,8,5,256.0,131.0,1.954198,1.954198,1.954198,0.015267,0.015267,0.015267,0.244275,15.0
VQE,4,16,greedy_critical,next_cycle,8,1,2,4,4,5,256.0,67.0,3.820896,3.820896,3.820896,0.029851,0.029851,0.029851,0.477612,15.0
VQE,4,16,greedy_critical,next_cycle,8,1,2,4,8,5,256.0,67.0,3.820896,3.820896,3.820896,0.029851,0.029851,0.029851,0.477612,15.0
VQE,4,16,greedy_critical,next_cycle,8,1,2,8,4,5,256.0,79.0,3.240506,3.240506,3.240506,0.088608,0.088608,0.088608,0.405063,15.0
VQE,4,16,greedy_critical,next_cycle,8,1,2,8,8,5,256.0,64.0,4.0,4.0,4.0,0.15625,0.15625,0.15625,0.5,15.0
VQE,6,36,asap,next_cycle,4,1,2,1,4,5,1296.0,1302.0,0.995392,0.995392,0.995392,0.00384,0.00384,0.00384,0.248848,35.0
VQE,6,36,asap,next_cycle,4,1,2,1,8,5,1296.0,1302.0,0.995392,0.995392,0.995392,0.00384,0.00384,0.00384,0.248848,35.0
VQE,6,36,asap,next_cycle,4,1,2,2,4,5,1296.0,657.0,1.972603,1.972603,1.972603,0.00761,0.00761,0.00761,0.493151,35.0
VQE,6,36,asap,next_cycle,4,1,2,2,8,5,1296.0,657.0,1.972603,1.972603,1.972603,0.00761,0.00761,0.00761,0.493151,35.0
VQE,6,36,asap,next_cycle,4,1,2,4,4,5,1296.0,341.0,3.800587,3.800587,3.800587,0.02346,0.02346,0.02346,0.950147,35.0
VQE,6,36,asap,next_cycle,4,1,2,4,8,5,1296.0,341.0,3.800587,3.800587,3.800587,0.02346,0.02346,0.02346,0.950147,35.0
VQE,6,36,asap,next_cycle,4,1,2,8,4,5,1296.0,341.0,3.800587,3.800587,3.800587,0.02346,0.02346,0.02346,0.950147,35.0
VQE,6,36,asap,next_cycle,4,1,2,8,8,5,1296.0,341.0,3.800587,3.800587,3.800587,0.02346,0.02346,0.02346,0.950147,35.0
VQE,6,36,asap,next_cycle,8,1,2,1,4,5,1296.0,1302.0,0.995392,0.995392,0.995392,0.00384,0.00384,0.00384,0.124424,35.0
VQE,6,36,asap,next_cycle,8,1,2,1,8,5,1296.0,1302.0,0.995392,0.995392,0.995392,0.00384,0.00384,0.00384,0.124424,35.0
VQE,6,36,asap,next_cycle,8,1,2,2,4,5,1296.0,657.0,1.972603,1.972603,1.972603,0.00761,0.00761,0.00761,0.246575,35.0
VQE,6,36,asap,next_cycle,8,1,2,2,8,5,1296.0,657.0,1.972603,1.972603,1.972603,0.00761,0.00761,0.00761,0.246575,35.0
VQE,6,36,asap,next_cycle,8,1,2,4,4,5,1296.0,341.0,3.800587,3.800587,3.800587,0.02346,0.02346,0.02346,0.475073,35.0
VQE,6,36,asap,next_cycle,8,1,2,4,8,5,1296.0,341.0,3.800587,3.800587,3.800587,0.02346,0.02346,0.02346,0.475073,35.0
VQE,6,36,asap,next_cycle,8,1,2,8,4,5,1296.0,343.0,3.778426,3.778426,3.778426,0.026239,0.026239,0.026239,0.472303,35.0
VQE,6,36,asap,next_cycle,8,1,2,8,8,5,1296.0,195.0,6.646154,6.646154,6.646154,0.082051,0.082051,0.082051,0.830769,35.0
VQE,6,36,greedy_critical,next_cycle,4,1,2,1,4,5,1296.0,1299.0,0.997691,0.997691,0.997691,0.00154,0.00154,0.00154,0.249423,35.0
VQE,6,36,greedy_critical,next_cycle,4,1,2,1,8,5,1296.0,1299.0,0.997691,0.997691,0.997691,0.00154,0.00154,0.00154,0.249423,35.0
VQE,6,36,greedy_critical,next_cycle,4,1,2,2,4,5,1296.0,651.0,1.990783,1.990783,1.990783,0.003072,0.003072,0.003072,0.497696,35.0
VQE,6,36,greedy_critical,next_cycle,4,1,2,2,8,5,1296.0,651.0,1.990783,1.990783,1.990783,0.003072,0.003072,0.003072,0.497696,35.0
VQE,6,36,greedy_critical,next_cycle,4,1,2,4,4,5,1296.0,327.0,3.963303,3.963303,3.963303,0.006116,0.006116,0.006116,0.990826,35.0
VQE,6,36,greedy_critical,next_cycle,4,1,2,4,8,5,1296.0,327.0,3.963303,3.963303,3.963303,0.006116,0.006116,0.006116,0.990826,35.0
VQE,6,36,greedy_critical,next_cycle,4,1,2,8,4,5,1296.0,327.0,3.963303,3.963303,3.963303,0.006116,0.006116,0.006116,0.990826,35.0
VQE,6,36,greedy_critical,next_cycle,4,1,2,8,8,5,1296.0,327.0,3.963303,3.963303,3.963303,0.006116,0.006116,0.006116,0.990826,35.0
VQE,6,36,greedy_critical,next_cycle,8,1,2,1,4,5,1296.0,1299.0,0.997691,0.997691,0.997691,0.00154,0.00154,0.00154,0.124711,35.0
VQE,6,36,greedy_critical,next_cycle,8,1,2,1,8,5,1296.0,1299.0,0.997691,0.997691,0.997691,0.00154,0.00154,0.00154,0.124711,35.0
VQE,6,36,greedy_critical,next_cycle,8,1,2,2,4,5,1296.0,651.0,1.990783,1.990783,1.990783,0.003072,0.003072,0.003072,0.248848,35.0
VQE,6,36,greedy_critical,next_cycle,8,1,2,2,8,5,1296.0,651.0,1.990783,1.990783,1.990783,0.003072,0.003072,0.003072,0.248848,35.0
VQE,6,36,greedy_critical,next_cycle,8,1,2,4,4,5,1296.0,327.0,3.963303,3.963303,3.963303,0.006116,0.006116,0.006116,0.495413,35.0
VQE,6,36,greedy_critical,next_cycle,8,1,2,4,8,5,1296.0,327.0,3.963303,3.963303,3.963303,0.006116,0.006116,0.006116,0.495413,35.0
VQE,6,36,greedy_critical,next_cycle,8,1,2,8,4,5,1296.0,338.0,3.83432,3.83432,3.83432,0.011834,0.011834,0.011834,0.47929,35.0
VQE,6,36,greedy_critical,next_cycle,8,1,2,8,8,5,1296.0,165.0,7.854545,7.854545,7.854545,0.012121,0.012121,0.012121,0.981818,35.0
VQE,8,64,asap,next_cycle,4,1,2,1,4,5,4096.0,4102.0,0.998537,0.998537,0.998537,0.001219,0.001219,0.001219,0.249634,63.0
VQE,8,64,asap,next_cycle,4,1,2,1,8,5,4096.0,4102.0,0.998537,0.998537,0.998537,0.001219,0.001219,0.001219,0.249634,63.0
VQE,8,64,asap,next_cycle,4,1,2,2,4,5,4096.0,2057.0,1.991249,1.991249,1.991249,0.002431,0.002431,0.002431,0.497812,63.0
VQE,8,64,asap,next_cycle,4,1,2,2,8,5,4096.0,2057.0,1.991249,1.991249,1.991249,0.002431,0.002431,0.002431,0.497812,63.0
VQE,8,64,asap,next_cycle,4,1,2,4,4,5,4096.0,1041.0,3.934678,3.934678,3.934678,0.007685,0.007685,0.007685,0.98367,63.0
VQE,8,64,asap,next_cycle,4,1,2,4,8,5,4096.0,1041.0,3.934678,3.934678,3.934678,0.007685,0.007685,0.007685,0.98367,63.0
VQE,8,64,asap,next_cycle,4,1,2,8,4,5,4096.0,1041.0,3.934678,3.934678,3.934678,0.007685,0.007685,0.007685,0.98367,63.0
VQE,8,64,asap,next_cycle,4,1,2,8,8,5,4096.0,1041.0,3.934678,3.934678,3.934678,0.007685,0.007685,0.007685,0.98367,63.0
VQE,8,64,asap,next_cycle,8,1,2,1,4,5,4096.0,4102.0,0.998537,0.998537,0.998537,0.001219,0.001219,0.001219,0.124817,63.0
VQE,8,64,asap,next_cycle,8,1,2,1,8,5,4096.0,4102.0,0.998537,0.998537,0.998537,0.001219,0.001219,0.001219,0.124817,63.0
VQE,8,64,asap,next_cycle,8,1,2,2,4,5,4096.0,2057.0,1.991249,1.991249,1.991249,0.002431,0.002431,0.002431,0.248906,63.0
VQE,8,64,asap,next_cycle,8,1,2,2,8,5,4096.0,2057.0,1.991249,1.991249,1.991249,0.002431,0.002431,0.002431,0.248906,63.0
VQE,8,64,asap,next_cycle,8,1,2,4,4,5,4096.0,1041.0,3.934678,3.934678,3.934678,0.007685,0.007685,0.007685,0.491835,63.0
VQE,8,64,asap,next_cycle,8,1,2,4,8,5,4096.0,1041.0,3.934678,3.934678,3.934678,0.007685,0.007685,0.007685,0.491835,63.0
VQE,8,64,asap,next_cycle,8,1,2,8,4,5,4096.0,1043.0,3.927133,3.927133,3.927133,0.008629,0.008629,0.008629,0.490892,63.0
VQE,8,64,asap,next_cycle,8,1,2,8,8,5,4096.0,545.0,7.515596,7.515596,7.515596,0.029358,0.029358,0.029358,0.93945,63.0
VQE,8,64,greedy_critical,next_cycle,4,1,2,1,4,5,4096.0,4099.0,0.999268,0.999268,0.999268,0.000488,0.000488,0.000488,0.249817,63.0
VQE,8,64,greedy_critical,next_cycle,4,1,2,1,8,5,4096.0,4099.0,0.999268,0.999268,0.999268,0.000488,0.000488,0.000488,0.249817,63.0
VQE,8,64,greedy_critical,next_cycle,4,1,2,2,4,5,4096.0,2051.0,1.997075,1.997075,1.997075,0.000975,0.000975,0.000975,0.499269,63.0
VQE,8,64,greedy_critical,next_cycle,4,1,2,2,8,5,4096.0,2051.0,1.997075,1.997075,1.997075,0.000975,0.000975,0.000975,0.499269,63.0
VQE,8,64,greedy_critical,next_cycle,4,1,2,4,4,5,4096.0,1027.0,3.988315,3.988315,3.988315,0.001947,0.001947,0.001947,0.997079,63.0
VQE,8,64,greedy_critical,next_cycle,4,1,2,4,8,5,4096.0,1027.0,3.988315,3.988315,3.988315,0.001947,0.001947,0.001947,0.997079,63.0
VQE,8,64,greedy_critical,next_cycle,4,1,2,8,4,5,4096.0,1027.0,3.988315,3.988315,3.988315,0.001947,0.001947,0.001947,0.997079,63.0
VQE,8,64,greedy_critical,next_cycle,4,1,2,8,8,5,4096.0,1027.0,3.988315,3.988315,3.988315,0.001947,0.001947,0.001947,0.997079,63.0
VQE,8,64,greedy_critical,next_cycle,8,1,2,1,4,5,4096.0,4099.0,0.999268,0.999268,0.999268,0.000488,0.000488,0.000488,0.124909,63.0
VQE,8,64,greedy_critical,next_cycle,8,1,2,1,8,5,4096.0,4099.0,0.999268,0.999268,0.999268,0.000488,0.000488,0.000488,0.124909,63.0
VQE,8,64,greedy_critical,next_cycle,8,1,2,2,4,5,4096.0,2051.0,1.997075,1.997075,1.997075,0.000975,0.000975,0.000975,0.249634,63.0
VQE,8,64,greedy_critical,next_cycle,8,1,2,2,8,5,4096.0,2051.0,1.997075,1.997075,1.997075,0.000975,0.000975,0.000975,0.249634,63.0
VQE,8,64,greedy_critical,next_cycle,8,1,2,4,4,5,4096.0,1027.0,3.988315,3.988315,3.988315,0.001947,0.001947,0.001947,0.498539,63.0
VQE,8,64,greedy_critical,next_cycle,8,1,2,4,8,5,4096.0,1027.0,3.988315,3.988315,3.988315,0.001947,0.001947,0.001947,0.498539,63.0
VQE,8,64,greedy_critical,next_cycle,8,1,2,8,4,5,4096.0,1036.0,3.953668,3.953668,3.953668,0.006757,0.006757,0.006757,0.494208,63.0
VQE,8,64,greedy_critical,next_cycle,8,1,2,8,8,5,4096.0,515.0,7.953398,7.953398,7.953398,0.003883,0.003883,0.003883,0.994175,63.0
