dag_variant,algorithm,hardware_size,logical_qubits,dag_seed,policy,l_meas,l_ff,meas_width,ff_width,ff_chain_depth,ff_chain_depth_raw,ff_chain_depth_shifted,throughput_asap,throughput_policy,throughput_vs_asap_pct,stall_asap,stall_policy,stall_vs_asap_pct
shifted,QFT,6,36,0,asap,1,2,8,4,17,177,17,3.9825,3.9825,0.0,0.355,0.355,0.0
shifted,QFT,6,36,0,greedy_critical,1,2,8,4,17,177,17,3.9825,3.984991,0.062549,0.355,0.434647,22.435775
shifted,QFT,6,36,0,shifted_critical,1,2,8,4,17,177,17,3.9825,3.984991,0.062549,0.355,0.438399,23.492676
shifted,QFT,6,36,0,stall_aware_shifted,1,2,8,4,17,177,17,3.9825,3.984991,0.062549,0.355,0.437148,23.140282
shifted,QFT,6,36,0,asap,1,2,8,8,17,177,17,7.856967,7.856967,0.0,0.009864,0.009864,0.0
shifted,QFT,6,36,0,greedy_critical,1,2,8,8,17,177,17,7.856967,7.965,1.374996,0.009864,0.0025,-74.655312
shifted,QFT,6,36,0,shifted_critical,1,2,8,8,17,177,17,7.856967,7.965,1.374996,0.009864,0.0025,-74.655312
shifted,QFT,6,36,0,stall_aware_shifted,1,2,8,8,17,177,17,7.856967,7.965,1.374996,0.009864,0.0025,-74.655312
shifted,QFT,6,36,0,asap,2,1,8,4,17,177,17,3.9825,3.9825,0.0,0.355,0.355,0.0
shifted,QFT,6,36,0,greedy_critical,2,1,8,4,17,177,17,3.9825,3.984991,0.062549,0.355,0.434647,22.435775
shifted,QFT,6,36,0,shifted_critical,2,1,8,4,17,177,17,3.9825,3.984991,0.062549,0.355,0.438399,23.492676
shifted,QFT,6,36,0,stall_aware_shifted,2,1,8,4,17,177,17,3.9825,3.984991,0.062549,0.355,0.437148,23.140282
shifted,QFT,6,36,0,asap,2,1,8,8,17,177,17,7.856967,7.856967,0.0,0.009864,0.009864,0.0
shifted,QFT,6,36,0,greedy_critical,2,1,8,8,17,177,17,7.856967,7.965,1.374996,0.009864,0.0025,-74.655312
shifted,QFT,6,36,0,shifted_critical,2,1,8,8,17,177,17,7.856967,7.965,1.374996,0.009864,0.0025,-74.655312
shifted,QFT,6,36,0,stall_aware_shifted,2,1,8,8,17,177,17,7.856967,7.965,1.374996,0.009864,0.0025,-74.655312
shifted,QFT,6,36,0,asap,2,2,8,4,17,177,17,3.972569,3.972569,0.0,0.354738,0.354738,0.0
shifted,QFT,6,36,0,greedy_critical,2,2,8,4,17,177,17,3.972569,3.977528,0.124831,0.354738,0.433833,22.296737
shifted,QFT,6,36,0,shifted_critical,2,2,8,4,17,177,17,3.972569,3.977528,0.124831,0.354738,0.438826,23.704255
shifted,QFT,6,36,0,stall_aware_shifted,2,2,8,4,17,177,17,3.972569,3.977528,0.124831,0.354738,0.438202,23.528351
shifted,QFT,6,36,0,asap,2,2,8,8,17,177,17,7.770732,7.770732,0.0,0.017073,0.017073,0.0
shifted,QFT,6,36,0,greedy_critical,2,2,8,8,17,177,17,7.770732,7.955056,2.372029,0.017073,0.003745,-78.064781
shifted,QFT,6,36,0,shifted_critical,2,2,8,8,17,177,17,7.770732,7.955056,2.372029,0.017073,0.003745,-78.064781
shifted,QFT,6,36,0,stall_aware_shifted,2,2,8,8,17,177,17,7.770732,7.955056,2.372029,0.017073,0.003745,-78.064781
shifted,QFT,6,36,1,asap,1,1,8,4,16,177,16,3.987484,3.987484,0.0,0.363579,0.363579,0.0
shifted,QFT,6,36,1,greedy_critical,1,1,8,4,16,177,16,3.987484,3.989981,0.062621,0.363579,0.428929,17.974085
shifted,QFT,6,36,1,shifted_critical,1,1,8,4,16,177,16,3.987484,3.989981,0.062621,0.363579,0.43206,18.835246
shifted,QFT,6,36,1,stall_aware_shifted,1,1,8,4,16,177,16,3.987484,3.989981,0.062621,0.363579,0.433312,19.179601
shifted,QFT,6,36,1,asap,1,1,8,8,16,177,16,7.915528,7.915528,0.0,0.002484,0.002484,0.0
shifted,QFT,6,36,1,greedy_critical,1,1,8,8,16,177,16,7.915528,7.974969,0.750942,0.002484,0.001252,-49.597424
shifted,QFT,6,36,1,shifted_critical,1,1,8,8,16,177,16,7.915528,7.974969,0.750942,0.002484,0.001252,-49.597424
shifted,QFT,6,36,1,stall_aware_shifted,1,1,8,8,16,177,16,7.915528,7.974969,0.750942,0.002484,0.001252,-49.597424
shifted,QFT,6,36,1,asap,1,2,8,4,16,177,16,3.980012,3.980012,0.0,0.364147,0.364147,0.0
shifted,QFT,6,36,1,greedy_critical,1,2,8,4,16,177,16,3.980012,3.984991,0.1251,0.364147,0.430269,18.158052
shifted,QFT,6,36,1,shifted_critical,1,2,8,4,16,177,16,3.980012,3.984991,0.1251,0.364147,0.43152,18.501594
shifted,QFT,6,36,1,stall_aware_shifted,1,2,8,4,16,177,16,3.980012,3.984991,0.1251,0.364147,0.43277,18.844862
shifted,QFT,6,36,1,asap,1,2,8,8,16,177,16,7.866667,7.866667,0.0,0.007407,0.007407,0.0
shifted,QFT,6,36,1,greedy_critical,1,2,8,8,16,177,16,7.866667,7.965,1.249996,0.007407,0.0025,-66.248144
shifted,QFT,6,36,1,shifted_critical,1,2,8,8,16,177,16,7.866667,7.965,1.249996,0.007407,0.0025,-66.248144
shifted,QFT,6,36,1,stall_aware_shifted,1,2,8,8,16,177,16,7.866667,7.965,1.249996,0.007407,0.0025,-66.248144
shifted,QFT,6,36,1,asap,2,1,8,4,16,177,16,3.980012,3.980012,0.0,0.364147,0.364147,0.0
shifted,QFT,6,36,1,greedy_critical,2,1,8,4,16,177,16,3.980012,3.984991,0.1251,0.364147,0.430269,18.158052
shifted,QFT,6,36,1,shifted_critical,2,1,8,4,16,177,16,3.980012,3.984991,0.1251,0.364147,0.43152,18.501594
shifted,QFT,6,36,1,stall_aware_shifted,2,1,8,4,16,177,16,3.980012,3.984991,0.1251,0.364147,0.43277,18.844862
shifted,QFT,6,36,1,asap,2,1,8,8,16,177,16,7.866667,7.866667,0.0,0.007407,0.007407,0.0
shifted,QFT,6,36,1,greedy_critical,2,1,8,8,16,177,16,7.866667,7.965,1.249996,0.007407,0.0025,-66.248144
shifted,QFT,6,36,1,shifted_critical,2,1,8,8,16,177,16,7.866667,7.965,1.249996,0.007407,0.0025,-66.248144
shifted,QFT,6,36,1,stall_aware_shifted,2,1,8,8,16,177,16,7.866667,7.965,1.249996,0.007407,0.0025,-66.248144
shifted,QFT,6,36,1,asap,2,2,8,4,16,177,16,3.970093,3.970093,0.0,0.365732,0.365732,0.0
shifted,QFT,6,36,1,greedy_critical,2,2,8,4,16,177,16,3.970093,3.980012,0.249843,0.365732,0.430981,17.840659
shifted,QFT,6,36,1,shifted_critical,2,2,8,4,16,177,16,3.970093,3.977528,0.187275,0.365732,0.433208,18.449575
shifted,QFT,6,36,1,stall_aware_shifted,2,2,8,4,16,177,16,3.970093,3.980012,0.249843,0.365732,0.432854,18.352783
shifted,QFT,6,36,1,asap,2,2,8,8,16,177,16,7.799266,7.799266,0.0,0.014688,0.014688,0.0
shifted,QFT,6,36,1,greedy_critical,2,2,8,8,16,177,16,7.799266,7.955056,1.997496,0.014688,0.003745,-74.502996
shifted,QFT,6,36,1,shifted_critical,2,2,8,8,16,177,16,7.799266,7.955056,1.997496,0.014688,0.003745,-74.502996
shifted,QFT,6,36,1,stall_aware_shifted,2,2,8,8,16,177,16,7.799266,7.955056,1.997496,0.014688,0.003745,-74.502996
shifted,QFT,6,36,2,asap,1,1,8,4,16,177,16,3.989981,3.989981,0.0,0.341265,0.341265,0.0
shifted,QFT,6,36,2,greedy_critical,1,1,8,4,16,177,16,3.989981,3.989981,0.0,0.341265,0.427051,25.13765
shifted,QFT,6,36,2,shifted_critical,1,1,8,4,16,177,16,3.989981,3.989981,0.0,0.341265,0.432686,26.788859
shifted,QFT,6,36,2,stall_aware_shifted,1,1,8,4,16,177,16,3.989981,3.989981,0.0,0.341265,0.432686,26.788859
shifted,QFT,6,36,2,asap,1,1,8,8,16,177,16,7.915528,7.915528,0.0,0.002484,0.002484,0.0
shifted,QFT,6,36,2,greedy_critical,1,1,8,8,16,177,16,7.915528,7.974969,0.750942,0.002484,0.001252,-49.597424
shifted,QFT,6,36,2,shifted_critical,1,1,8,8,16,177,16,7.915528,7.974969,0.750942,0.002484,0.001252,-49.597424
shifted,QFT,6,36,2,stall_aware_shifted,1,1,8,8,16,177,16,7.915528,7.974969,0.750942,0.002484,0.001252,-49.597424
shifted,QFT,6,36,2,asap,1,2,8,4,16,177,16,3.9825,3.9825,0.0,0.3425,0.3425,0.0
shifted,QFT,6,36,2,greedy_critical,1,2,8,4,16,177,16,3.9825,3.9825,0.0,0.3425,0.429375,25.364964
shifted,QFT,6,36,2,shifted_critical,1,2,8,4,16,177,16,3.9825,3.9825,0.0,0.3425,0.43375,26.642336
shifted,QFT,6,36,2,stall_aware_shifted,1,2,8,4,16,177,16,3.9825,3.9825,0.0,0.3425,0.4325,26.277372
shifted,QFT,6,36,2,asap,1,2,8,8,16,177,16,7.837638,7.837638,0.0,0.00984,0.00984,0.0
shifted,QFT,6,36,2,greedy_critical,1,2,8,8,16,177,16,7.837638,7.965,1.625005,0.00984,0.0025,-74.593496
shifted,QFT,6,36,2,shifted_critical,1,2,8,8,16,177,16,7.837638,7.965,1.625005,0.00984,0.0025,-74.593496
shifted,QFT,6,36,2,stall_aware_shifted,1,2,8,8,16,177,16,7.837638,7.965,1.625005,0.00984,0.0025,-74.593496
shifted,QFT,6,36,2,asap,2,1,8,4,16,177,16,3.9825,3.9825,0.0,0.3425,0.3425,0.0
shifted,QFT,6,36,2,greedy_critical,2,1,8,4,16,177,16,3.9825,3.9825,0.0,0.3425,0.429375,25.364964
shifted,QFT,6,36,2,shifted_critical,2,1,8,4,16,177,16,3.9825,3.9825,0.0,0.3425,0.43375,26.642336
shifted,QFT,6,36,2,stall_aware_shifted,2,1,8,4,16,177,16,3.9825,3.9825,0.0,0.3425,0.4325,26.277372
shifted,QFT,6,36,2,asap,2,1,8,8,16,177,16,7.837638,7.837638,0.0,0.00984,0.00984,0.0
shifted,QFT,6,36,2,greedy_critical,2,1,8,8,16,177,16,7.837638,7.965,1.625005,0.00984,0.0025,-74.593496
shifted,QFT,6,36,2,shifted_critical,2,1,8,8,16,177,16,7.837638,7.965,1.625005,0.00984,0.0025,-74.593496
shifted,QFT,6,36,2,stall_aware_shifted,2,1,8,8,16,177,16,7.837638,7.965,1.625005,0.00984,0.0025,-74.593496
shifted,QFT,6,36,2,asap,2,2,8,4,16,177,16,3.970093,3.970093,0.0,0.343302,0.343302,0.0
shifted,QFT,6,36,2,greedy_critical,2,2,8,4,16,177,16,3.970093,3.975047,0.124783,0.343302,0.429195,25.019662
shifted,QFT,6,36,2,shifted_critical,2,2,8,4,16,177,16,3.970093,3.975047,0.124783,0.343302,0.436057,27.018485
shifted,QFT,6,36,2,stall_aware_shifted,2,2,8,4,16,177,16,3.970093,3.975047,0.124783,0.343302,0.436057,27.018485
shifted,QFT,6,36,2,asap,2,2,8,8,16,177,16,7.751825,7.751825,0.0,0.018248,0.018248,0.0
shifted,QFT,6,36,2,greedy_critical,2,2,8,8,16,177,16,7.751825,7.955056,2.621718,0.018248,0.003745,-79.477203
shifted,QFT,6,36,2,shifted_critical,2,2,8,8,16,177,16,7.751825,7.955056,2.621718,0.018248,0.003745,-79.477203
shifted,QFT,6,36,2,stall_aware_shifted,2,2,8,8,16,177,16,7.751825,7.955056,2.621718,0.018248,0.003745,-79.477203
shifted,QFT,6,36,3,asap,1,1,8,4,17,177,17,3.987484,3.987484,0.0,0.378598,0.378598,0.0
shifted,QFT,6,36,3,greedy_critical,1,1,8,4,17,177,17,3.987484,3.992481,0.125317,0.378598,0.43985,16.178638
shifted,QFT,6,36,3,shifted_critical,1,1,8,4,17,177,17,3.987484,3.992481,0.125317,0.378598,0.43985,16.178638
shifted,QFT,6,36,3,stall_aware_shifted,1,1,8,4,17,177,17,3.987484,3.992481,0.125317,0.378598,0.434211,14.689195
shifted,QFT,6,36,3,asap,1,1,8,8,17,177,17,7.925373,7.925373,0.0,0.003731,0.003731,0.0
shifted,QFT,6,36,3,greedy_critical,1,1,8,8,17,177,17,7.925373,7.974969,0.625788,0.003731,0.001252,-66.443313
shifted,QFT,6,36,3,shifted_critical,1,1,8,8,17,177,17,7.925373,7.974969,0.625788,0.003731,0.001252,-66.443313
shifted,QFT,6,36,3,stall_aware_shifted,1,1,8,8,17,177,17,7.925373,7.974969,0.625788,0.003731,0.001252,-66.443313
shifted,QFT,6,36,3,asap,1,2,8,4,17,177,17,3.977528,3.977528,0.0,0.378901,0.378901,0.0
shifted,QFT,6,36,3,greedy_critical,1,2,8,4,17,177,17,3.977528,3.987484,0.250306,0.378901,0.441176,16.435692
shifted,QFT,6,36,3,shifted_critical,1,2,8,4,17,177,17,3.977528,3.987484,0.250306,0.378901,0.439925,16.105526
shifted,QFT,6,36,3,stall_aware_shifted,1,2,8,4,17,177,17,3.977528,3.987484,0.250306,0.378901,0.436796,15.279717
shifted,QFT,6,36,3,asap,1,2,8,8,17,177,17,7.856967,7.856967,0.0,0.008631,0.008631,0.0
shifted,QFT,6,36,3,greedy_critical,1,2,8,8,17,177,17,7.856967,7.965,1.374996,0.008631,0.0025,-71.034643
shifted,QFT,6,36,3,shifted_critical,1,2,8,8,17,177,17,7.856967,7.965,1.374996,0.008631,0.0025,-71.034643
shifted,QFT,6,36,3,stall_aware_shifted,1,2,8,8,17,177,17,7.856967,7.965,1.374996,0.008631,0.0025,-71.034643
shifted,QFT,6,36,3,asap,2,1,8,4,17,177,17,3.977528,3.977528,0.0,0.378901,0.378901,0.0
shifted,QFT,6,36,3,greedy_critical,2,1,8,4,17,177,17,3.977528,3.987484,0.250306,0.378901,0.441176,16.435692
shifted,QFT,6,36,3,shifted_critical,2,1,8,4,17,177,17,3.977528,3.987484,0.250306,0.378901,0.439925,16.105526
shifted,QFT,6,36,3,stall_aware_shifted,2,1,8,4,17,177,17,3.977528,3.987484,0.250306,0.378901,0.436796,15.279717
shifted,QFT,6,36,3,asap,2,1,8,8,17,177,17,7.856967,7.856967,0.0,0.008631,0.008631,0.0
shifted,QFT,6,36,3,greedy_critical,2,1,8,8,17,177,17,7.856967,7.965,1.374996,0.008631,0.0025,-71.034643
shifted,QFT,6,36,3,shifted_critical,2,1,8,8,17,177,17,7.856967,7.965,1.374996,0.008631,0.0025,-71.034643
shifted,QFT,6,36,3,stall_aware_shifted,2,1,8,8,17,177,17,7.856967,7.965,1.374996,0.008631,0.0025,-71.034643
shifted,QFT,6,36,3,asap,2,2,8,4,17,177,17,3.967621,3.967621,0.0,0.380448,0.380448,0.0
shifted,QFT,6,36,3,greedy_critical,2,2,8,4,17,177,17,3.967621,3.9825,0.375011,0.380448,0.4425,16.310245
shifted,QFT,6,36,3,shifted_critical,2,2,8,4,17,177,17,3.967621,3.9825,0.375011,0.380448,0.438125,15.160285
shifted,QFT,6,36,3,stall_aware_shifted,2,2,8,4,17,177,17,3.967621,3.9825,0.375011,0.380448,0.435,14.338885
shifted,QFT,6,36,3,asap,2,2,8,8,17,177,17,7.789731,7.789731,0.0,0.017115,0.017115,0.0
shifted,QFT,6,36,3,greedy_critical,2,2,8,8,17,177,17,7.789731,7.955056,2.122345,0.017115,0.003745,-78.118609
shifted,QFT,6,36,3,shifted_critical,2,2,8,8,17,177,17,7.789731,7.955056,2.122345,0.017115,0.003745,-78.118609
shifted,QFT,6,36,3,stall_aware_shifted,2,2,8,8,17,177,17,7.789731,7.955056,2.122345,0.017115,0.003745,-78.118609
shifted,QFT,6,36,4,asap,1,1,8,4,17,177,17,3.987484,3.987484,0.0,0.348561,0.348561,0.0
shifted,QFT,6,36,4,greedy_critical,1,1,8,4,17,177,17,3.987484,3.989981,0.062621,0.348561,0.442705,27.009333
shifted,QFT,6,36,4,shifted_critical,1,1,8,4,17,177,17,3.987484,3.989981,0.062621,0.348561,0.442705,27.009333
shifted,QFT,6,36,4,stall_aware_shifted,1,1,8,4,17,177,17,3.987484,3.989981,0.062621,0.348561,0.442705,27.009333
shifted,QFT,6,36,4,asap,1,1,8,8,17,177,17,7.935243,7.935243,0.0,0.001245,0.001245,0.0
shifted,QFT,6,36,4,greedy_critical,1,1,8,8,17,177,17,7.935243,7.974969,0.500627,0.001245,0.001252,0.562249
shifted,QFT,6,36,4,shifted_critical,1,1,8,8,17,177,17,7.935243,7.974969,0.500627,0.001245,0.001252,0.562249
shifted,QFT,6,36,4,stall_aware_shifted,1,1,8,8,17,177,17,7.935243,7.974969,0.500627,0.001245,0.001252,0.562249
shifted,QFT,6,36,4,asap,1,2,8,4,17,177,17,3.980012,3.980012,0.0,0.349157,0.349157,0.0
shifted,QFT,6,36,4,greedy_critical,1,2,8,4,17,177,17,3.980012,3.9825,0.062512,0.349157,0.44375,27.091824
shifted,QFT,6,36,4,shifted_critical,1,2,8,4,17,177,17,3.980012,3.9825,0.062512,0.349157,0.445,27.449829
shifted,QFT,6,36,4,stall_aware_shifted,1,2,8,4,17,177,17,3.980012,3.9825,0.062512,0.349157,0.443125,26.912821
shifted,QFT,6,36,4,asap,1,2,8,8,17,177,17,7.886139,7.886139,0.0,0.006188,0.006188,0.0
shifted,QFT,6,36,4,greedy_critical,1,2,8,8,17,177,17,7.886139,7.965,0.999995,0.006188,0.0025,-59.599224
shifted,QFT,6,36,4,shifted_critical,1,2,8,8,17,177,17,7.886139,7.965,0.999995,0.006188,0.0025,-59.599224
shifted,QFT,6,36,4,stall_aware_shifted,1,2,8,8,17,177,17,7.886139,7.965,0.999995,0.006188,0.0025,-59.599224
shifted,QFT,6,36,4,asap,2,1,8,4,17,177,17,3.980012,3.980012,0.0,0.349157,0.349157,0.0
shifted,QFT,6,36,4,greedy_critical,2,1,8,4,17,177,17,3.980012,3.9825,0.062512,0.349157,0.44375,27.091824
shifted,QFT,6,36,4,shifted_critical,2,1,8,4,17,177,17,3.980012,3.9825,0.062512,0.349157,0.445,27.449829
shifted,QFT,6,36,4,stall_aware_shifted,2,1,8,4,17,177,17,3.980012,3.9825,0.062512,0.349157,0.443125,26.912821
shifted,QFT,6,36,4,asap,2,1,8,8,17,177,17,7.886139,7.886139,0.0,0.006188,0.006188,0.0
shifted,QFT,6,36,4,greedy_critical,2,1,8,8,17,177,17,7.886139,7.965,0.999995,0.006188,0.0025,-59.599224
shifted,QFT,6,36,4,shifted_critical,2,1,8,8,17,177,17,7.886139,7.965,0.999995,0.006188,0.0025,-59.599224
shifted,QFT,6,36,4,stall_aware_shifted,2,1,8,8,17,177,17,7.886139,7.965,0.999995,0.006188,0.0025,-59.599224
shifted,QFT,6,36,4,asap,2,2,8,4,17,177,17,3.972569,3.972569,0.0,0.350374,0.350374,0.0
shifted,QFT,6,36,4,greedy_critical,2,2,8,4,17,177,17,3.972569,3.975047,0.062378,0.350374,0.444167,26.769395
shifted,QFT,6,36,4,shifted_critical,2,2,8,4,17,177,17,3.972569,3.975047,0.062378,0.350374,0.444791,26.94749
shifted,QFT,6,36,4,stall_aware_shifted,2,2,8,4,17,177,17,3.972569,3.975047,0.062378,0.350374,0.444791,26.94749
shifted,QFT,6,36,4,asap,2,2,8,8,17,177,17,7.808824,7.808824,0.0,0.01348,0.01348,0.0
shifted,QFT,6,36,4,greedy_critical,2,2,8,8,17,177,17,7.808824,7.955056,1.872651,0.01348,0.003745,-72.218101
shifted,QFT,6,36,4,shifted_critical,2,2,8,8,17,177,17,7.808824,7.955056,1.872651,0.01348,0.003745,-72.218101
shifted,QFT,6,36,4,stall_aware_shifted,2,2,8,8,17,177,17,7.808824,7.955056,1.872651,0.01348,0.003745,-72.218101
shifted,VQE,4,16,0,asap,1,1,8,4,1,15,1,3.878788,3.878788,0.0,0.348485,0.348485,0.0
shifted,VQE,4,16,0,greedy_critical,1,1,8,4,1,15,1,3.878788,3.878788,0.0,0.348485,0.348485,0.0
shifted,VQE,4,16,0,shifted_critical,1,1,8,4,1,15,1,3.878788,3.878788,0.0,0.348485,0.469697,34.782559
shifted,VQE,4,16,0,stall_aware_shifted,1,1,8,4,1,15,1,3.878788,3.878788,0.0,0.348485,0.469697,34.782559
shifted,VQE,4,16,0,asap,1,1,8,8,1,15,1,7.314286,7.314286,0.0,0.028571,0.028571,0.0
shifted,VQE,4,16,0,greedy_critical,1,1,8,8,1,15,1,7.314286,7.314286,0.0,0.028571,0.028571,0.0
shifted,VQE,4,16,0,shifted_critical,1,1,8,8,1,15,1,7.314286,7.314286,0.0,0.028571,0.028571,0.0
shifted,VQE,4,16,0,stall_aware_shifted,1,1,8,8,1,15,1,7.314286,7.314286,0.0,0.028571,0.028571,0.0
shifted,VQE,4,16,0,asap,1,2,8,4,1,15,1,3.820896,3.820896,0.0,0.358209,0.358209,0.0
shifted,VQE,4,16,0,greedy_critical,1,2,8,4,1,15,1,3.820896,3.820896,0.0,0.358209,0.358209,0.0
shifted,VQE,4,16,0,shifted_critical,1,2,8,4,1,15,1,3.820896,3.820896,0.0,0.358209,0.462687,29.166771
shifted,VQE,4,16,0,stall_aware_shifted,1,2,8,4,1,15,1,3.820896,3.820896,0.0,0.358209,0.462687,29.166771
shifted,VQE,4,16,0,asap,1,2,8,8,1,15,1,6.918919,6.918919,0.0,0.054054,0.054054,0.0
shifted,VQE,4,16,0,greedy_critical,1,2,8,8,1,15,1,6.918919,6.918919,0.0,0.054054,0.054054,0.0
shifted,VQE,4,16,0,shifted_critical,1,2,8,8,1,15,1,6.918919,6.918919,0.0,0.054054,0.081081,50.0
shifted,VQE,4,16,0,stall_aware_shifted,1,2,8,8,1,15,1,6.918919,6.918919,0.0,0.054054,0.081081,50.0
shifted,VQE,4,16,0,asap,2,1,8,4,1,15,1,3.820896,3.820896,0.0,0.358209,0.358209,0.0
shifted,VQE,4,16,0,greedy_critical,2,1,8,4,1,15,1,3.820896,3.820896,0.0,0.358209,0.358209,0.0
shifted,VQE,4,16,0,shifted_critical,2,1,8,4,1,15,1,3.820896,3.820896,0.0,0.358209,0.462687,29.166771
shifted,VQE,4,16,0,stall_aware_shifted,2,1,8,4,1,15,1,3.820896,3.820896,0.0,0.358209,0.462687,29.166771
shifted,VQE,4,16,0,asap,2,1,8,8,1,15,1,6.918919,6.918919,0.0,0.054054,0.054054,0.0
shifted,VQE,4,16,0,greedy_critical,2,1,8,8,1,15,1,6.918919,6.918919,0.0,0.054054,0.054054,0.0
shifted,VQE,4,16,0,shifted_critical,2,1,8,8,1,15,1,6.918919,6.918919,0.0,0.054054,0.081081,50.0
shifted,VQE,4,16,0,stall_aware_shifted,2,1,8,8,1,15,1,6.918919,6.918919,0.0,0.054054,0.081081,50.0
shifted,VQE,4,16,0,asap,2,2,8,4,1,15,1,3.710145,3.710145,0.0,0.376812,0.376812,0.0
shifted,VQE,4,16,0,greedy_critical,2,2,8,4,1,15,1,3.710145,3.710145,0.0,0.376812,0.376812,0.0
shifted,VQE,4,16,0,shifted_critical,2,2,8,4,1,15,1,3.710145,3.710145,0.0,0.376812,0.478261,26.922975
shifted,VQE,4,16,0,stall_aware_shifted,2,2,8,4,1,15,1,3.710145,3.710145,0.0,0.376812,0.478261,26.922975
shifted,VQE,4,16,0,asap,2,2,8,8,1,15,1,6.564103,6.564103,0.0,0.076923,0.076923,0.0
shifted,VQE,4,16,0,greedy_critical,2,2,8,8,1,15,1,6.564103,6.564103,0.0,0.076923,0.076923,0.0
shifted,VQE,4,16,0,shifted_critical,2,2,8,8,1,15,1,6.564103,6.564103,0.0,0.076923,0.128205,66.666667
shifted,VQE,4,16,0,stall_aware_shifted,2,2,8,8,1,15,1,6.564103,6.564103,0.0,0.076923,0.128205,66.666667
shifted,VQE,4,16,1,asap,1,1,8,4,1,15,1,3.878788,3.878788,0.0,0.348485,0.348485,0.0
shifted,VQE,4,16,1,greedy_critical,1,1,8,4,1,15,1,3.878788,3.878788,0.0,0.348485,0.348485,0.0
shifted,VQE,4,16,1,shifted_critical,1,1,8,4,1,15,1,3.878788,3.878788,0.0,0.348485,0.469697,34.782559
shifted,VQE,4,16,1,stall_aware_shifted,1,1,8,4,1,15,1,3.878788,3.878788,0.0,0.348485,0.469697,34.782559
shifted,VQE,4,16,1,asap,1,1,8,8,1,15,1,7.314286,7.314286,0.0,0.028571,0.028571,0.0
shifted,VQE,4,16,1,greedy_critical,1,1,8,8,1,15,1,7.314286,7.314286,0.0,0.028571,0.028571,0.0
shifted,VQE,4,16,1,shifted_critical,1,1,8,8,1,15,1,7.314286,7.314286,0.0,0.028571,0.028571,0.0
shifted,VQE,4,16,1,stall_aware_shifted,1,1,8,8,1,15,1,7.314286,7.314286,0.0,0.028571,0.028571,0.0
shifted,VQE,4,16,1,asap,1,2,8,4,1,15,1,3.820896,3.820896,0.0,0.358209,0.358209,0.0
shifted,VQE,4,16,1,greedy_critical,1,2,8,4,1,15,1,3.820896,3.820896,0.0,0.358209,0.358209,0.0
shifted,VQE,4,16,1,shifted_critical,1,2,8,4,1,15,1,3.820896,3.820896,0.0,0.358209,0.462687,29.166771
shifted,VQE,4,16,1,stall_aware_shifted,1,2,8,4,1,15,1,3.820896,3.820896,0.0,0.358209,0.462687,29.166771
shifted,VQE,4,16,1,asap,1,2,8,8,1,15,1,6.918919,6.918919,0.0,0.054054,0.054054,0.0
shifted,VQE,4,16,1,greedy_critical,1,2,8,8,1,15,1,6.918919,6.918919,0.0,0.054054,0.054054,0.0
shifted,VQE,4,16,1,shifted_critical,1,2,8,8,1,15,1,6.918919,6.918919,0.0,0.054054,0.081081,50.0
shifted,VQE,4,16,1,stall_aware_shifted,1,2,8,8,1,15,1,6.918919,6.918919,0.0,0.054054,0.081081,50.0
shifted,VQE,4,16,1,asap,2,1,8,4,1,15,1,3.820896,3.820896,0.0,0.358209,0.358209,0.0
shifted,VQE,4,16,1,greedy_critical,2,1,8,4,1,15,1,3.820896,3.820896,0.0,0.358209,0.358209,0.0
shifted,VQE,4,16,1,shifted_critical,2,1,8,4,1,15,1,3.820896,3.820896,0.0,0.358209,0.462687,29.166771
shifted,VQE,4,16,1,stall_aware_shifted,2,1,8,4,1,15,1,3.820896,3.820896,0.0,0.358209,0.462687,29.166771
shifted,VQE,4,16,1,asap,2,1,8,8,1,15,1,6.918919,6.918919,0.0,0.054054,0.054054,0.0
shifted,VQE,4,16,1,greedy_critical,2,1,8,8,1,15,1,6.918919,6.918919,0.0,0.054054,0.054054,0.0
shifted,VQE,4,16,1,shifted_critical,2,1,8,8,1,15,1,6.918919,6.918919,0.0,0.054054,0.081081,50.0
shifted,VQE,4,16,1,stall_aware_shifted,2,1,8,8,1,15,1,6.918919,6.918919,0.0,0.054054,0.081081,50.0
shifted,VQE,4,16,1,asap,2,2,8,4,1,15,1,3.710145,3.710145,0.0,0.376812,0.376812,0.0
shifted,VQE,4,16,1,greedy_critical,2,2,8,4,1,15,1,3.710145,3.710145,0.0,0.376812,0.376812,0.0
shifted,VQE,4,16,1,shifted_critical,2,2,8,4,1,15,1,3.710145,3.710145,0.0,0.376812,0.478261,26.922975
shifted,VQE,4,16,1,stall_aware_shifted,2,2,8,4,1,15,1,3.710145,3.710145,0.0,0.376812,0.478261,26.922975
shifted,VQE,4,16,1,asap,2,2,8,8,1,15,1,6.564103,6.564103,0.0,0.076923,0.076923,0.0
shifted,VQE,4,16,1,greedy_critical,2,2,8,8,1,15,1,6.564103,6.564103,0.0,0.076923,0.076923,0.0
shifted,VQE,4,16,1,shifted_critical,2,2,8,8,1,15,1,6.564103,6.564103,0.0,0.076923,0.128205,66.666667
shifted,VQE,4,16,1,stall_aware_shifted,2,2,8,8,1,15,1,6.564103,6.564103,0.0,0.076923,0.128205,66.666667
