algorithm,hardware_size,logical_qubits,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,n_seeds,total_nodes_median,total_cycles_median,throughput_median,throughput_q1,throughput_q3,stall_rate_median,stall_rate_q1,stall_rate_q3,utilization_median,ff_chain_depth_raw_median
VQE,10,100,layer,same_cycle,4,3,3,,,5,10000.0,2583.0,3.871467,3.871467,3.871467,0.010453,0.010453,0.010453,0.967867,99.0
VQE,10,100,layer,same_cycle,4,3,5,,,5,10000.0,2610.0,3.831418,3.831418,3.831418,0.019923,0.019923,0.019923,0.957854,99.0
VQE,10,100,layer,same_cycle,8,1,1,,,5,10000.0,1305.0,7.662835,7.662835,7.662835,0.000766,0.000766,0.000766,0.957854,99.0
VQE,10,100,layer,same_cycle,8,1,2,,,5,10000.0,1314.0,7.61035,7.61035,7.61035,0.005327,0.005327,0.005327,0.951294,99.0
VQE,10,100,layer,same_cycle,8,1,3,,,5,10000.0,1326.0,7.541478,7.541478,7.541478,0.013575,0.013575,0.013575,0.942685,99.0
VQE,10,100,layer,same_cycle,8,1,5,,,5,10000.0,1363.0,7.336757,7.336757,7.336757,0.037417,0.037417,0.037417,0.917095,99.0
VQE,10,100,layer,same_cycle,8,2,1,,,5,10000.0,1314.0,7.61035,7.61035,7.61035,0.005327,0.005327,0.005327,0.951294,99.0
VQE,10,100,layer,same_cycle,8,2,2,,,5,10000.0,1326.0,7.541478,7.541478,7.541478,0.013575,0.013575,0.013575,0.942685,99.0
VQE,10,100,layer,same_cycle,8,2,3,,,5,10000.0,1343.0,7.446016,7.446016,7.446016,0.020849,0.020849,0.020849,0.930752,99.0
VQE,10,100,layer,same_cycle,8,2,5,,,5,10000.0,1388.0,7.204611,7.204611,7.204611,0.04683,0.04683,0.04683,0.900576,99.0
VQE,10,100,layer,same_cycle,8,3,1,,,5,10000.0,1326.0,7.541478,7.541478,7.541478,0.013575,0.013575,0.013575,0.942685,99.0
VQE,10,100,layer,same_cycle,8,3,2,,,5,10000.0,1343.0,7.446016,7.446016,7.446016,0.020849,0.020849,0.020849,0.930752,99.0
VQE,10,100,layer,same_cycle,8,3,3,,,5,10000.0,1363.0,7.336757,7.336757,7.336757,0.037417,0.037417,0.037417,0.917095,99.0
VQE,10,100,layer,same_cycle,8,3,5,,,5,10000.0,1416.0,7.062147,7.062147,7.062147,0.070621,0.070621,0.070621,0.882768,99.0
VQE,10,100,random,same_cycle,16,1,1,,,5,10000.0,668.0,14.97006,14.97006,14.97006,0.02994,0.02994,0.02994,0.935629,99.0
VQE,10,100,random,same_cycle,16,1,2,,,5,10000.0,714.0,14.005602,14.005602,14.005602,0.07563,0.07563,0.07563,0.87535,99.0
VQE,10,100,random,same_cycle,16,1,3,,,5,10000.0,750.0,13.333333,13.333333,13.333333,0.112,0.112,0.112,0.833333,99.0
VQE,10,100,random,same_cycle,16,1,5,,,5,10000.0,878.0,11.389522,11.389522,11.389522,0.153759,0.153759,0.153759,0.711845,99.0
VQE,10,100,random,same_cycle,16,2,1,,,5,10000.0,714.0,14.005602,14.005602,14.005602,0.07563,0.07563,0.07563,0.87535,99.0
VQE,10,100,random,same_cycle,16,2,2,,,5,10000.0,750.0,13.333333,13.333333,13.333333,0.112,0.112,0.112,0.833333,99.0
VQE,10,100,random,same_cycle,16,2,3,,,5,10000.0,808.0,12.376238,12.376238,12.376238,0.126238,0.126238,0.126238,0.773515,99.0
VQE,10,100,random,same_cycle,16,2,5,,,5,10000.0,915.0,10.928962,10.928962,10.928962,0.126776,0.126776,0.126776,0.68306,99.0
VQE,10,100,random,same_cycle,16,3,1,,,5,10000.0,750.0,13.333333,13.333333,13.333333,0.112,0.112,0.112,0.833333,99.0
VQE,10,100,random,same_cycle,16,3,2,,,5,10000.0,808.0,12.376238,12.376238,12.376238,0.126238,0.126238,0.126238,0.773515,99.0
VQE,10,100,random,same_cycle,16,3,3,,,5,10000.0,878.0,11.389522,11.389522,11.389522,0.153759,0.153759,0.153759,0.711845,99.0
VQE,10,100,random,same_cycle,16,3,5,,,5,10000.0,994.0,10.060362,10.060362,10.060362,0.149899,0.149899,0.149899,0.628773,99.0
VQE,10,100,random,same_cycle,1,1,1,,,5,10000.0,10009.0,0.999101,0.999101,0.999101,0.000799,0.000799,0.000799,0.999101,99.0
VQE,10,100,random,same_cycle,1,1,2,,,5,10000.0,10017.0,0.998303,0.998303,0.998303,0.001597,0.001597,0.001597,0.998303,99.0
VQE,10,100,random,same_cycle,1,1,3,,,5,10000.0,10038.0,0.996214,0.996214,0.996214,0.003686,0.003686,0.003686,0.996214,99.0
VQE,10,100,random,same_cycle,1,1,5,,,5,10000.0,10052.0,0.994827,0.994827,0.994827,0.005074,0.005074,0.005074,0.994827,99.0
VQE,10,100,random,same_cycle,1,2,1,,,5,10000.0,10017.0,0.998303,0.998303,0.998303,0.001597,0.001597,0.001597,0.998303,99.0
VQE,10,100,random,same_cycle,1,2,2,,,5,10000.0,10038.0,0.996214,0.996214,0.996214,0.003686,0.003686,0.003686,0.996214,99.0
VQE,10,100,random,same_cycle,1,2,3,,,5,10000.0,10047.0,0.995322,0.995322,0.995322,0.004578,0.004578,0.004578,0.995322,99.0
VQE,10,100,random,same_cycle,1,2,5,,,5,10000.0,10055.0,0.99453,0.99453,0.99453,0.00537,0.00537,0.00537,0.99453,99.0
VQE,10,100,random,same_cycle,1,3,1,,,5,10000.0,10038.0,0.996214,0.996214,0.996214,0.003686,0.003686,0.003686,0.996214,99.0
VQE,10,100,random,same_cycle,1,3,2,,,5,10000.0,10047.0,0.995322,0.995322,0.995322,0.004578,0.004578,0.004578,0.995322,99.0
VQE,10,100,random,same_cycle,1,3,3,,,5,10000.0,10052.0,0.994827,0.994827,0.994827,0.005074,0.005074,0.005074,0.994827,99.0
VQE,10,100,random,same_cycle,1,3,5,,,5,10000.0,10082.0,0.991867,0.991867,0.991867,0.008034,0.008034,0.008034,0.991867,99.0
VQE,10,100,random,same_cycle,2,1,1,,,5,10000.0,5017.0,1.993223,1.993223,1.993223,0.001395,0.001395,0.001395,0.996612,99.0
VQE,10,100,random,same_cycle,2,1,2,,,5,10000.0,5024.0,1.990446,1.990446,1.990446,0.003583,0.003583,0.003583,0.995223,99.0
VQE,10,100,random,same_cycle,2,1,3,,,5,10000.0,5040.0,1.984127,1.984127,1.984127,0.006349,0.006349,0.006349,0.992063,99.0
VQE,10,100,random,same_cycle,2,1,5,,,5,10000.0,5080.0,1.968504,1.968504,1.968504,0.012402,0.012402,0.012402,0.984252,99.0
VQE,10,100,random,same_cycle,2,2,1,,,5,10000.0,5024.0,1.990446,1.990446,1.990446,0.003583,0.003583,0.003583,0.995223,99.0
VQE,10,100,random,same_cycle,2,2,2,,,5,10000.0,5040.0,1.984127,1.984127,1.984127,0.006349,0.006349,0.006349,0.992063,99.0
VQE,10,100,random,same_cycle,2,2,3,,,5,10000.0,5074.0,1.970832,1.970832,1.970832,0.012416,0.012416,0.012416,0.985416,99.0
VQE,10,100,random,same_cycle,2,2,5,,,5,10000.0,5097.0,1.961938,1.961938,1.961938,0.016284,0.016284,0.016284,0.980969,99.0
VQE,10,100,random,same_cycle,2,3,1,,,5,10000.0,5040.0,1.984127,1.984127,1.984127,0.006349,0.006349,0.006349,0.992063,99.0
VQE,10,100,random,same_cycle,2,3,2,,,5,10000.0,5074.0,1.970832,1.970832,1.970832,0.012416,0.012416,0.012416,0.985416,99.0
VQE,10,100,random,same_cycle,2,3,3,,,5,10000.0,5080.0,1.968504,1.968504,1.968504,0.012402,0.012402,0.012402,0.984252,99.0
VQE,10,100,random,same_cycle,2,3,5,,,5,10000.0,5117.0,1.95427,1.95427,1.95427,0.020324,0.020324,0.020324,0.977135,99.0
VQE,10,100,random,same_cycle,4,1,1,,,5,10000.0,2520.0,3.968254,3.968254,3.968254,0.003571,0.003571,0.003571,0.992063,99.0
VQE,10,100,random,same_cycle,4,1,2,,,5,10000.0,2546.0,3.92773,3.92773,3.92773,0.01139,0.01139,0.01139,0.981932,99.0
VQE,10,100,random,same_cycle,4,1,3,,,5,10000.0,2566.0,3.897116,3.897116,3.897116,0.019486,0.019486,0.019486,0.974279,99.0
VQE,10,100,random,same_cycle,4,1,5,,,5,10000.0,2645.0,3.780718,3.780718,3.780718,0.045369,0.045369,0.045369,0.94518,99.0
VQE,10,100,random,same_cycle,4,2,1,,,5,10000.0,2546.0,3.92773,3.92773,3.92773,0.01139,0.01139,0.01139,0.981932,99.0
VQE,10,100,random,same_cycle,4,2,2,,,5,10000.0,2566.0,3.897116,3.897116,3.897116,0.019486,0.019486,0.019486,0.974279,99.0
VQE,10,100,random,same_cycle,4,2,3,,,5,10000.0,2612.0,3.828484,3.828484,3.828484,0.034456,0.034456,0.034456,0.957121,99.0
VQE,10,100,random,same_cycle,4,2,5,,,5,10000.0,2662.0,3.756574,3.756574,3.756574,0.04846,0.04846,0.04846,0.939144,99.0
VQE,10,100,random,same_cycle,4,3,1,,,5,10000.0,2566.0,3.897116,3.897116,3.897116,0.019486,0.019486,0.019486,0.974279,99.0
VQE,10,100,random,same_cycle,4,3,2,,,5,10000.0,2612.0,3.828484,3.828484,3.828484,0.034456,0.034456,0.034456,0.957121,99.0
VQE,10,100,random,same_cycle,4,3,3,,,5,10000.0,2645.0,3.780718,3.780718,3.780718,0.045369,0.045369,0.045369,0.94518,99.0
VQE,10,100,random,same_cycle,4,3,5,,,5,10000.0,2708.0,3.692762,3.692762,3.692762,0.064254,0.064254,0.064254,0.923191,99.0
VQE,10,100,random,same_cycle,8,1,1,,,5,10000.0,1280.0,7.8125,7.8125,7.8125,0.010937,0.010937,0.010937,0.976562,99.0
VQE,10,100,random,same_cycle,8,1,2,,,5,10000.0,1318.0,7.587253,7.587253,7.587253,0.034143,0.034143,0.034143,0.948407,99.0
VQE,10,100,random,same_cycle,8,1,3,,,5,10000.0,1348.0,7.418398,7.418398,7.418398,0.043027,0.043027,0.043027,0.9273,99.0
VQE,10,100,random,same_cycle,8,1,5,,,5,10000.0,1440.0,6.944444,6.944444,6.944444,0.101389,0.101389,0.101389,0.868056,99.0
VQE,10,100,random,same_cycle,8,2,1,,,5,10000.0,1318.0,7.587253,7.587253,7.587253,0.034143,0.034143,0.034143,0.948407,99.0
VQE,10,100,random,same_cycle,8,2,2,,,5,10000.0,1348.0,7.418398,7.418398,7.418398,0.043027,0.043027,0.043027,0.9273,99.0
VQE,10,100,random,same_cycle,8,2,3,,,5,10000.0,1391.0,7.189073,7.189073,7.189073,0.074047,0.074047,0.074047,0.898634,99.0
VQE,10,100,random,same_cycle,8,2,5,,,5,10000.0,1451.0,6.891799,6.891799,6.891799,0.096485,0.096485,0.096485,0.861475,99.0
VQE,10,100,random,same_cycle,8,3,1,,,5,10000.0,1348.0,7.418398,7.418398,7.418398,0.043027,0.043027,0.043027,0.9273,99.0
VQE,10,100,random,same_cycle,8,3,2,,,5,10000.0,1391.0,7.189073,7.189073,7.189073,0.074047,0.074047,0.074047,0.898634,99.0
VQE,10,100,random,same_cycle,8,3,3,,,5,10000.0,1440.0,6.944444,6.944444,6.944444,0.101389,0.101389,0.101389,0.868056,99.0
VQE,10,100,random,same_cycle,8,3,5,,,5,10000.0,1530.0,6.535948,6.535948,6.535948,0.13268,0.13268,0.13268,0.816993,99.0
VQE,4,16,asap,same_cycle,16,1,1,,,5,256.0,34.0,7.529412,7.529412,7.529412,0.264706,0.264706,0.264706,0.470588,15.0
VQE,4,16,asap,same_cycle,16,1,2,,,5,256.0,50.0,5.12,5.12,5.12,0.5,0.5,0.5,0.32,15.0
VQE,4,16,asap,same_cycle,16,1,3,,,5,256.0,66.0,3.878788,3.878788,3.878788,0.621212,0.621212,0.621212,0.242424,15.0
VQE,4,16,asap,same_cycle,16,1,5,,,5,256.0,98.0,2.612245,2.612245,2.612245,0.744898,0.744898,0.744898,0.163265,15.0
VQE,4,16,asap,same_cycle,16,2,1,,,5,256.0,50.0,5.12,5.12,5.12,0.5,0.5,0.5,0.32,15.0
VQE,4,16,asap,same_cycle,16,2,2,,,5,256.0,66.0,3.878788,3.878788,3.878788,0.621212,0.621212,0.621212,0.242424,15.0
VQE,4,16,asap,same_cycle,16,2,3,,,5,256.0,82.0,3.121951,3.121951,3.121951,0.695122,0.695122,0.695122,0.195122,15.0
VQE,4,16,asap,same_cycle,16,2,5,,,5,256.0,114.0,2.245614,2.245614,2.245614,0.780702,0.780702,0.780702,0.140351,15.0
VQE,4,16,asap,same_cycle,16,3,1,,,5,256.0,66.0,3.878788,3.878788,3.878788,0.621212,0.621212,0.621212,0.242424,15.0
VQE,4,16,asap,same_cycle,16,3,2,,,5,256.0,82.0,3.121951,3.121951,3.121951,0.695122,0.695122,0.695122,0.195122,15.0
VQE,4,16,asap,same_cycle,16,3,3,,,5,256.0,98.0,2.612245,2.612245,2.612245,0.744898,0.744898,0.744898,0.163265,15.0
VQE,4,16,asap,same_cycle,16,3,5,,,5,256.0,130.0,1.969231,1.969231,1.969231,0.807692,0.807692,0.807692,0.123077,15.0
VQE,4,16,asap,same_cycle,1,1,1,,,5,256.0,258.0,0.992248,0.992248,0.992248,0.003876,0.003876,0.003876,0.992248,15.0
VQE,4,16,asap,same_cycle,1,1,2,,,5,256.0,260.0,0.984615,0.984615,0.984615,0.011538,0.011538,0.011538,0.984615,15.0
VQE,4,16,asap,same_cycle,1,1,3,,,5,256.0,263.0,0.973384,0.973384,0.973384,0.022814,0.022814,0.022814,0.973384,15.0
VQE,4,16,asap,same_cycle,1,1,5,,,5,256.0,270.0,0.948148,0.948148,0.948148,0.048148,0.048148,0.048148,0.948148,15.0
VQE,4,16,asap,same_cycle,1,2,1,,,5,256.0,260.0,0.984615,0.984615,0.984615,0.011538,0.011538,0.011538,0.984615,15.0
VQE,4,16,asap,same_cycle,1,2,2,,,5,256.0,263.0,0.973384,0.973384,0.973384,0.022814,0.022814,0.022814,0.973384,15.0
VQE,4,16,asap,same_cycle,1,2,3,,,5,256.0,266.0,0.962406,0.962406,0.962406,0.033835,0.033835,0.033835,0.962406,15.0
VQE,4,16,asap,same_cycle,1,2,5,,,5,256.0,274.0,0.934307,0.934307,0.934307,0.062044,0.062044,0.062044,0.934307,15.0
VQE,4,16,asap,same_cycle,1,3,1,,,5,256.0,263.0,0.973384,0.973384,0.973384,0.022814,0.022814,0.022814,0.973384,15.0
VQE,4,16,asap,same_cycle,1,3,2,,,5,256.0,266.0,0.962406,0.962406,0.962406,0.033835,0.033835,0.033835,0.962406,15.0
VQE,4,16,asap,same_cycle,1,3,3,,,5,256.0,270.0,0.948148,0.948148,0.948148,0.048148,0.048148,0.048148,0.948148,15.0
VQE,4,16,asap,same_cycle,1,3,5,,,5,256.0,279.0,0.917563,0.917563,0.917563,0.078853,0.078853,0.078853,0.917563,15.0
VQE,4,16,asap,same_cycle,2,1,1,,,5,256.0,131.0,1.954198,1.954198,1.954198,0.007634,0.007634,0.007634,0.977099,15.0
VQE,4,16,asap,same_cycle,2,1,2,,,5,256.0,134.0,1.910448,1.910448,1.910448,0.029851,0.029851,0.029851,0.955224,15.0
VQE,4,16,asap,same_cycle,2,1,3,,,5,256.0,138.0,1.855072,1.855072,1.855072,0.043478,0.043478,0.043478,0.927536,15.0
VQE,4,16,asap,same_cycle,2,1,5,,,5,256.0,149.0,1.718121,1.718121,1.718121,0.09396,0.09396,0.09396,0.85906,15.0
VQE,4,16,asap,same_cycle,2,2,1,,,5,256.0,134.0,1.910448,1.910448,1.910448,0.029851,0.029851,0.029851,0.955224,15.0
VQE,4,16,asap,same_cycle,2,2,2,,,5,256.0,138.0,1.855072,1.855072,1.855072,0.043478,0.043478,0.043478,0.927536,15.0
VQE,4,16,asap,same_cycle,2,2,3,,,5,256.0,143.0,1.79021,1.79021,1.79021,0.076923,0.076923,0.076923,0.895105,15.0
VQE,4,16,asap,same_cycle,2,2,5,,,5,256.0,156.0,1.641026,1.641026,1.641026,0.141026,0.141026,0.141026,0.820513,15.0
VQE,4,16,asap,same_cycle,2,3,1,,,5,256.0,138.0,1.855072,1.855072,1.855072,0.043478,0.043478,0.043478,0.927536,15.0
VQE,4,16,asap,same_cycle,2,3,2,,,5,256.0,143.0,1.79021,1.79021,1.79021,0.076923,0.076923,0.076923,0.895105,15.0
VQE,4,16,asap,same_cycle,2,3,3,,,5,256.0,149.0,1.718121,1.718121,1.718121,0.09396,0.09396,0.09396,0.85906,15.0
VQE,4,16,asap,same_cycle,2,3,5,,,5,256.0,164.0,1.560976,1.560976,1.560976,0.158537,0.158537,0.158537,0.780488,15.0
VQE,4,16,asap,same_cycle,4,1,1,,,5,256.0,69.0,3.710145,3.710145,3.710145,0.014493,0.014493,0.014493,0.927536,15.0
VQE,4,16,asap,same_cycle,4,1,2,,,5,256.0,75.0,3.413333,3.413333,3.413333,0.053333,0.053333,0.053333,0.853333,15.0
VQE,4,16,asap,same_cycle,4,1,3,,,5,256.0,82.0,3.121951,3.121951,3.121951,0.109756,0.109756,0.109756,0.780488,15.0
VQE,4,16,asap,same_cycle,4,1,5,,,5,256.0,104.0,2.461538,2.461538,2.461538,0.201923,0.201923,0.201923,0.615385,15.0
VQE,4,16,asap,same_cycle,4,2,1,,,5,256.0,75.0,3.413333,3.413333,3.413333,0.053333,0.053333,0.053333,0.853333,15.0
VQE,4,16,asap,same_cycle,4,2,2,,,5,256.0,82.0,3.121951,3.121951,3.121951,0.109756,0.109756,0.109756,0.780488,15.0
VQE,4,16,asap,same_cycle,4,2,3,,,5,256.0,92.0,2.782609,2.782609,2.782609,0.152174,0.152174,0.152174,0.695652,15.0
VQE,4,16,asap,same_cycle,4,2,5,,,5,256.0,120.0,2.133333,2.133333,2.133333,0.4,0.4,0.4,0.533333,15.0
VQE,4,16,asap,same_cycle,4,3,1,,,5,256.0,82.0,3.121951,3.121951,3.121951,0.109756,0.109756,0.109756,0.780488,15.0
VQE,4,16,asap,same_cycle,4,3,2,,,5,256.0,92.0,2.782609,2.782609,2.782609,0.152174,0.152174,0.152174,0.695652,15.0
VQE,4,16,asap,same_cycle,4,3,3,,,5,256.0,104.0,2.461538,2.461538,2.461538,0.201923,0.201923,0.201923,0.615385,15.0
VQE,4,16,asap,same_cycle,4,3,5,,,5,256.0,136.0,1.882353,1.882353,1.882353,0.463235,0.463235,0.463235,0.470588,15.0
VQE,4,16,asap,same_cycle,8,1,1,,,5,256.0,41.0,6.243902,6.243902,6.243902,0.02439,0.02439,0.02439,0.780488,15.0
VQE,4,16,asap,same_cycle,8,1,2,,,5,256.0,52.0,4.923077,4.923077,4.923077,0.115385,0.115385,0.115385,0.615385,15.0
VQE,4,16,asap,same_cycle,8,1,3,,,5,256.0,68.0,3.764706,3.764706,3.764706,0.397059,0.397059,0.397059,0.470588,15.0
VQE,4,16,asap,same_cycle,8,1,5,,,5,256.0,100.0,2.56,2.56,2.56,0.59,0.59,0.59,0.32,15.0
VQE,4,16,asap,same_cycle,8,2,1,,,5,256.0,52.0,4.923077,4.923077,4.923077,0.115385,0.115385,0.115385,0.615385,15.0
VQE,4,16,asap,same_cycle,8,2,2,,,5,256.0,68.0,3.764706,3.764706,3.764706,0.397059,0.397059,0.397059,0.470588,15.0
VQE,4,16,asap,same_cycle,8,2,3,,,5,256.0,84.0,3.047619,3.047619,3.047619,0.511905,0.511905,0.511905,0.380952,15.0
VQE,4,16,asap,same_cycle,8,2,5,,,5,256.0,116.0,2.206897,2.206897,2.206897,0.646552,0.646552,0.646552,0.275862,15.0
VQE,4,16,asap,same_cycle,8,3,1,,,5,256.0,68.0,3.764706,3.764706,3.764706,0.397059,0.397059,0.397059,0.470588,15.0
VQE,4,16,asap,same_cycle,8,3,2,,,5,256.0,84.0,3.047619,3.047619,3.047619,0.511905,0.511905,0.511905,0.380952,15.0
VQE,4,16,asap,same_cycle,8,3,3,,,5,256.0,100.0,2.56,2.56,2.56,0.59,0.59,0.59,0.32,15.0
VQE,4,16,asap,same_cycle,8,3,5,,,5,256.0,132.0,1.939394,1.939394,1.939394,0.689394,0.689394,0.689394,0.242424,15.0
VQE,4,16,greedy_critical,same_cycle,16,1,1,,,5,256.0,33.0,7.757576,7.757576,7.757576,0.030303,0.030303,0.030303,0.484848,15.0
VQE,4,16,greedy_critical,same_cycle,16,1,2,,,5,256.0,49.0,5.22449,5.22449,5.22449,0.346939,0.346939,0.346939,0.326531,15.0
VQE,4,16,greedy_critical,same_cycle,16,1,3,,,5,256.0,65.0,3.938462,3.938462,3.938462,0.507692,0.507692,0.507692,0.246154,15.0
VQE,4,16,greedy_critical,same_cycle,16,1,5,,,5,256.0,97.0,2.639175,2.639175,2.639175,0.670103,0.670103,0.670103,0.164948,15.0
VQE,4,16,greedy_critical,same_cycle,16,2,1,,,5,256.0,49.0,5.22449,5.22449,5.22449,0.346939,0.346939,0.346939,0.326531,15.0
VQE,4,16,greedy_critical,same_cycle,16,2,2,,,5,256.0,65.0,3.938462,3.938462,3.938462,0.507692,0.507692,0.507692,0.246154,15.0
VQE,4,16,greedy_critical,same_cycle,16,2,3,,,5,256.0,81.0,3.160494,3.160494,3.160494,0.604938,0.604938,0.604938,0.197531,15.0
VQE,4,16,greedy_critical,same_cycle,16,2,5,,,5,256.0,113.0,2.265487,2.265487,2.265487,0.716814,0.716814,0.716814,0.141593,15.0
VQE,4,16,greedy_critical,same_cycle,16,3,1,,,5,256.0,65.0,3.938462,3.938462,3.938462,0.507692,0.507692,0.507692,0.246154,15.0
VQE,4,16,greedy_critical,same_cycle,16,3,2,,,5,256.0,81.0,3.160494,3.160494,3.160494,0.604938,0.604938,0.604938,0.197531,15.0
VQE,4,16,greedy_critical,same_cycle,16,3,3,,,5,256.0,97.0,2.639175,2.639175,2.639175,0.670103,0.670103,0.670103,0.164948,15.0
VQE,4,16,greedy_critical,same_cycle,16,3,5,,,5,256.0,129.0,1.984496,1.984496,1.984496,0.751938,0.751938,0.751938,0.124031,15.0
VQE,4,16,greedy_critical,same_cycle,1,1,1,,,5,256.0,258.0,0.992248,0.992248,0.992248,0.003876,0.003876,0.003876,0.992248,15.0
VQE,4,16,greedy_critical,same_cycle,1,1,2,,,5,256.0,259.0,0.988417,0.988417,0.988417,0.007722,0.007722,0.007722,0.988417,15.0
VQE,4,16,greedy_critical,same_cycle,1,1,3,,,5,256.0,260.0,0.984615,0.984615,0.984615,0.011538,0.011538,0.011538,0.984615,15.0
VQE,4,16,greedy_critical,same_cycle,1,1,5,,,5,256.0,262.0,0.977099,0.977099,0.977099,0.019084,0.019084,0.019084,0.977099,15.0
VQE,4,16,greedy_critical,same_cycle,1,2,1,,,5,256.0,259.0,0.988417,0.988417,0.988417,0.007722,0.007722,0.007722,0.988417,15.0
VQE,4,16,greedy_critical,same_cycle,1,2,2,,,5,256.0,260.0,0.984615,0.984615,0.984615,0.011538,0.011538,0.011538,0.984615,15.0
VQE,4,16,greedy_critical,same_cycle,1,2,3,,,5,256.0,261.0,0.980843,0.980843,0.980843,0.015326,0.015326,0.015326,0.980843,15.0
VQE,4,16,greedy_critical,same_cycle,1,2,5,,,5,256.0,263.0,0.973384,0.973384,0.973384,0.022814,0.022814,0.022814,0.973384,15.0
VQE,4,16,greedy_critical,same_cycle,1,3,1,,,5,256.0,260.0,0.984615,0.984615,0.984615,0.011538,0.011538,0.011538,0.984615,15.0
VQE,4,16,greedy_critical,same_cycle,1,3,2,,,5,256.0,261.0,0.980843,0.980843,0.980843,0.015326,0.015326,0.015326,0.980843,15.0
VQE,4,16,greedy_critical,same_cycle,1,3,3,,,5,256.0,262.0,0.977099,0.977099,0.977099,0.019084,0.019084,0.019084,0.977099,15.0
VQE,4,16,greedy_critical,same_cycle,1,3,5,,,5,256.0,264.0,0.969697,0.969697,0.969697,0.026515,0.026515,0.026515,0.969697,15.0
VQE,4,16,greedy_critical,same_cycle,2,1,1,,,5,256.0,130.0,1.969231,1.969231,1.969231,0.007692,0.007692,0.007692,0.984615,15.0
VQE,4,16,greedy_critical,same_cycle,2,1,2,,,5,256.0,131.0,1.954198,1.954198,1.954198,0.015267,0.015267,0.015267,0.977099,15.0
VQE,4,16,greedy_critical,same_cycle,2,1,3,,,5,256.0,132.0,1.939394,1.939394,1.939394,0.022727,0.022727,0.022727,0.969697,15.0
VQE,4,16,greedy_critical,same_cycle,2,1,5,,,5,256.0,134.0,1.910448,1.910448,1.910448,0.037313,0.037313,0.037313,0.955224,15.0
VQE,4,16,greedy_critical,same_cycle,2,2,1,,,5,256.0,131.0,1.954198,1.954198,1.954198,0.015267,0.015267,0.015267,0.977099,15.0
VQE,4,16,greedy_critical,same_cycle,2,2,2,,,5,256.0,132.0,1.939394,1.939394,1.939394,0.022727,0.022727,0.022727,0.969697,15.0
VQE,4,16,greedy_critical,same_cycle,2,2,3,,,5,256.0,133.0,1.924812,1.924812,1.924812,0.030075,0.030075,0.030075,0.962406,15.0
VQE,4,16,greedy_critical,same_cycle,2,2,5,,,5,256.0,135.0,1.896296,1.896296,1.896296,0.044444,0.044444,0.044444,0.948148,15.0
VQE,4,16,greedy_critical,same_cycle,2,3,1,,,5,256.0,132.0,1.939394,1.939394,1.939394,0.022727,0.022727,0.022727,0.969697,15.0
VQE,4,16,greedy_critical,same_cycle,2,3,2,,,5,256.0,133.0,1.924812,1.924812,1.924812,0.030075,0.030075,0.030075,0.962406,15.0
VQE,4,16,greedy_critical,same_cycle,2,3,3,,,5,256.0,134.0,1.910448,1.910448,1.910448,0.037313,0.037313,0.037313,0.955224,15.0
VQE,4,16,greedy_critical,same_cycle,2,3,5,,,5,256.0,136.0,1.882353,1.882353,1.882353,0.051471,0.051471,0.051471,0.941176,15.0
VQE,4,16,greedy_critical,same_cycle,4,1,1,,,5,256.0,66.0,3.878788,3.878788,3.878788,0.015152,0.015152,0.015152,0.969697,15.0
VQE,4,16,greedy_critical,same_cycle,4,1,2,,,5,256.0,67.0,3.820896,3.820896,3.820896,0.029851,0.029851,0.029851,0.955224,15.0
VQE,4,16,greedy_critical,same_cycle,4,1,3,,,5,256.0,68.0,3.764706,3.764706,3.764706,0.044118,0.044118,0.044118,0.941176,15.0
VQE,4,16,greedy_critical,same_cycle,4,1,5,,,5,256.0,97.0,2.639175,2.639175,2.639175,0.206186,0.206186,0.206186,0.659794,15.0
VQE,4,16,greedy_critical,same_cycle,4,2,1,,,5,256.0,67.0,3.820896,3.820896,3.820896,0.029851,0.029851,0.029851,0.955224,15.0
VQE,4,16,greedy_critical,same_cycle,4,2,2,,,5,256.0,68.0,3.764706,3.764706,3.764706,0.044118,0.044118,0.044118,0.941176,15.0
VQE,4,16,greedy_critical,same_cycle,4,2,3,,,5,256.0,81.0,3.160494,3.160494,3.160494,0.123457,0.123457,0.123457,0.790123,15.0
VQE,4,16,greedy_critical,same_cycle,4,2,5,,,5,256.0,113.0,2.265487,2.265487,2.265487,0.265487,0.265487,0.265487,0.566372,15.0
VQE,4,16,greedy_critical,same_cycle,4,3,1,,,5,256.0,68.0,3.764706,3.764706,3.764706,0.044118,0.044118,0.044118,0.941176,15.0
VQE,4,16,greedy_critical,same_cycle,4,3,2,,,5,256.0,81.0,3.160494,3.160494,3.160494,0.123457,0.123457,0.123457,0.790123,15.0
VQE,4,16,greedy_critical,same_cycle,4,3,3,,,5,256.0,97.0,2.639175,2.639175,2.639175,0.206186,0.206186,0.206186,0.659794,15.0
VQE,4,16,greedy_critical,same_cycle,4,3,5,,,5,256.0,129.0,1.984496,1.984496,1.984496,0.333333,0.333333,0.333333,0.496124,15.0
VQE,4,16,greedy_critical,same_cycle,8,1,1,,,5,256.0,34.0,7.529412,7.529412,7.529412,0.029412,0.029412,0.029412,0.941176,15.0
VQE,4,16,greedy_critical,same_cycle,8,1,2,,,5,256.0,49.0,5.22449,5.22449,5.22449,0.040816,0.040816,0.040816,0.653061,15.0
