algorithm,hardware_size,logical_qubits,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,n_seeds,total_nodes_median,total_cycles_median,throughput_median,throughput_q1,throughput_q3,stall_rate_median,stall_rate_q1,stall_rate_q3,utilization_median,ff_chain_depth_raw_median
QAOA,4,16,greedy_critical,next_cycle,2,1,2,,1,5,318.0,323.0,0.987578,0.986049,0.989826,0.151703,0.141105,0.152539,0.493789,34.0
QAOA,4,16,greedy_critical,next_cycle,2,1,2,,2,5,318.0,162.0,1.962963,1.962963,1.965151,0.012346,0.011616,0.012346,0.981481,34.0
QAOA,4,16,greedy_critical,next_cycle,2,1,2,,4,5,318.0,162.0,1.962963,1.962963,1.965151,0.012346,0.011616,0.012346,0.981481,34.0
QAOA,4,16,greedy_critical,next_cycle,2,1,2,,8,5,318.0,162.0,1.962963,1.962963,1.965151,0.012346,0.011616,0.012346,0.981481,34.0
QAOA,4,16,greedy_critical,next_cycle,2,1,3,,1,5,318.0,328.0,0.978462,0.970994,0.984207,0.155488,0.147253,0.163352,0.489231,34.0
QAOA,4,16,greedy_critical,next_cycle,2,1,3,,2,5,318.0,178.0,1.815385,1.786517,1.951364,0.073034,0.018239,0.080597,0.907692,34.0
QAOA,4,16,greedy_critical,next_cycle,2,1,3,,4,5,318.0,178.0,1.815385,1.786517,1.951364,0.073034,0.018239,0.080597,0.907692,34.0
QAOA,4,16,greedy_critical,next_cycle,2,1,3,,8,5,318.0,178.0,1.815385,1.786517,1.951364,0.073034,0.018239,0.080597,0.907692,34.0
QAOA,4,16,greedy_critical,next_cycle,2,2,1,,1,5,318.0,323.0,0.987578,0.986049,0.989826,0.151703,0.141105,0.152539,0.493789,34.0
QAOA,4,16,greedy_critical,next_cycle,2,2,1,,2,5,318.0,162.0,1.962963,1.962963,1.965151,0.012346,0.011616,0.012346,0.981481,34.0
QAOA,4,16,greedy_critical,next_cycle,2,2,1,,4,5,318.0,162.0,1.962963,1.962963,1.965151,0.012346,0.011616,0.012346,0.981481,34.0
QAOA,4,16,greedy_critical,next_cycle,2,2,1,,8,5,318.0,162.0,1.962963,1.962963,1.965151,0.012346,0.011616,0.012346,0.981481,34.0
QAOA,4,16,greedy_critical,next_cycle,2,2,2,,1,5,318.0,328.0,0.978462,0.970994,0.984207,0.155488,0.147253,0.163352,0.489231,34.0
QAOA,4,16,greedy_critical,next_cycle,2,2,2,,2,5,318.0,178.0,1.815385,1.786517,1.951364,0.073034,0.018239,0.080597,0.907692,34.0
QAOA,4,16,greedy_critical,next_cycle,2,2,2,,4,5,318.0,178.0,1.815385,1.786517,1.951364,0.073034,0.018239,0.080597,0.907692,34.0
QAOA,4,16,greedy_critical,next_cycle,2,2,2,,8,5,318.0,178.0,1.815385,1.786517,1.951364,0.073034,0.018239,0.080597,0.907692,34.0
QAOA,4,16,greedy_critical,next_cycle,2,2,3,,1,5,318.0,332.0,0.969512,0.95213,0.97584,0.160606,0.152932,0.176599,0.484756,34.0
QAOA,4,16,greedy_critical,next_cycle,2,2,3,,2,5,318.0,213.0,1.519313,1.492958,1.724616,0.171674,0.116426,0.197183,0.759657,34.0
QAOA,4,16,greedy_critical,next_cycle,2,2,3,,4,5,318.0,213.0,1.519313,1.492958,1.724616,0.171674,0.116426,0.197183,0.759657,34.0
QAOA,4,16,greedy_critical,next_cycle,2,2,3,,8,5,318.0,213.0,1.519313,1.492958,1.724616,0.171674,0.116426,0.197183,0.759657,34.0
QAOA,4,16,greedy_critical,next_cycle,4,1,1,,1,5,318.0,321.0,0.99375,0.992202,0.994123,0.152648,0.143662,0.157851,0.248438,34.0
QAOA,4,16,greedy_critical,next_cycle,4,1,1,,2,5,318.0,165.0,1.939024,1.921468,1.965705,0.060976,0.054547,0.072543,0.484756,34.0
QAOA,4,16,greedy_critical,next_cycle,4,1,1,,4,5,318.0,106.0,3.078261,3.0,3.4594,0.122642,0.051637,0.133048,0.769565,34.0
QAOA,4,16,greedy_critical,next_cycle,4,1,1,,8,5,318.0,106.0,3.078261,3.0,3.4594,0.122642,0.051637,0.133048,0.769565,34.0
QAOA,4,16,greedy_critical,next_cycle,4,1,2,,1,5,318.0,323.0,0.987578,0.986049,0.989826,0.154799,0.147159,0.15868,0.246894,34.0
QAOA,4,16,greedy_critical,next_cycle,4,1,2,,2,5,318.0,172.0,1.870588,1.812686,1.906568,0.100529,0.088975,0.122385,0.467647,34.0
QAOA,4,16,greedy_critical,next_cycle,4,1,2,,4,5,318.0,141.0,2.313725,2.255319,2.60544,0.24031,0.202393,0.312056,0.578431,34.0
QAOA,4,16,greedy_critical,next_cycle,4,1,2,,8,5,318.0,141.0,2.313725,2.255319,2.60544,0.24031,0.202393,0.312056,0.578431,34.0
QAOA,4,16,greedy_critical,next_cycle,4,1,3,,1,5,318.0,328.0,0.978462,0.970994,0.984207,0.161585,0.151715,0.164882,0.244615,34.0
QAOA,4,16,greedy_critical,next_cycle,4,1,3,,2,5,318.0,189.0,1.68254,1.640265,1.777925,0.153439,0.128443,0.186627,0.420635,34.0
QAOA,4,16,greedy_critical,next_cycle,4,1,3,,4,5,318.0,176.0,1.853403,1.806818,2.089619,0.371728,0.339693,0.426137,0.463351,34.0
QAOA,4,16,greedy_critical,next_cycle,4,1,3,,8,5,318.0,176.0,1.853403,1.806818,2.089619,0.371728,0.339693,0.426137,0.463351,34.0
QAOA,4,16,greedy_critical,next_cycle,4,2,1,,1,5,318.0,323.0,0.987578,0.986049,0.989826,0.154799,0.147159,0.15868,0.246894,34.0
QAOA,4,16,greedy_critical,next_cycle,4,2,1,,2,5,318.0,172.0,1.870588,1.812686,1.906568,0.100529,0.088975,0.122385,0.467647,34.0
QAOA,4,16,greedy_critical,next_cycle,4,2,1,,4,5,318.0,141.0,2.313725,2.255319,2.60544,0.24031,0.202393,0.312056,0.578431,34.0
QAOA,4,16,greedy_critical,next_cycle,4,2,1,,8,5,318.0,141.0,2.313725,2.255319,2.60544,0.24031,0.202393,0.312056,0.578431,34.0
QAOA,4,16,greedy_critical,next_cycle,4,2,2,,1,5,318.0,328.0,0.978462,0.970994,0.984207,0.161585,0.151715,0.164882,0.244615,34.0
QAOA,4,16,greedy_critical,next_cycle,4,2,2,,2,5,318.0,189.0,1.68254,1.640265,1.777925,0.153439,0.128443,0.186627,0.420635,34.0
QAOA,4,16,greedy_critical,next_cycle,4,2,2,,4,5,318.0,176.0,1.853403,1.806818,2.089619,0.371728,0.339693,0.426137,0.463351,34.0
QAOA,4,16,greedy_critical,next_cycle,4,2,2,,8,5,318.0,176.0,1.853403,1.806818,2.089619,0.371728,0.339693,0.426137,0.463351,34.0
QAOA,4,16,greedy_critical,next_cycle,4,2,3,,1,5,318.0,332.0,0.967213,0.95213,0.975665,0.166667,0.161394,0.181099,0.241803,34.0
QAOA,4,16,greedy_critical,next_cycle,4,2,3,,2,5,318.0,220.0,1.46281,1.426268,1.600893,0.25,0.195014,0.258776,0.365702,34.0
QAOA,4,16,greedy_critical,next_cycle,4,2,3,,4,5,318.0,211.0,1.545852,1.507109,1.744288,0.475983,0.44882,0.521327,0.386463,34.0
QAOA,4,16,greedy_critical,next_cycle,4,2,3,,8,5,318.0,211.0,1.545852,1.507109,1.744288,0.475983,0.44882,0.521327,0.386463,34.0
QAOA,4,16,greedy_critical,next_cycle,8,1,1,,1,5,318.0,321.0,0.99375,0.992202,0.994123,0.152648,0.145066,0.157851,0.124219,34.0
QAOA,4,16,greedy_critical,next_cycle,8,1,1,,2,5,318.0,165.0,1.939024,1.921468,1.965705,0.073171,0.057559,0.081098,0.242378,34.0
QAOA,4,16,greedy_critical,next_cycle,8,1,1,,4,5,318.0,108.0,3.0,2.904654,3.267094,0.157407,0.103949,0.181623,0.375,34.0
QAOA,4,16,greedy_critical,next_cycle,8,1,1,,8,5,318.0,105.0,3.105263,3.028571,3.518319,0.395833,0.336358,0.409524,0.388158,34.0
QAOA,4,16,greedy_critical,next_cycle,8,1,2,,1,5,318.0,323.0,0.987578,0.986049,0.989826,0.157895,0.15011,0.161762,0.123447,34.0
QAOA,4,16,greedy_critical,next_cycle,8,1,2,,2,5,318.0,172.0,1.870588,1.807752,1.906568,0.111111,0.089027,0.124806,0.233824,34.0
QAOA,4,16,greedy_critical,next_cycle,8,1,2,,4,5,318.0,141.0,2.313725,2.255319,2.593902,0.271318,0.205416,0.343971,0.289216,34.0
QAOA,4,16,greedy_critical,next_cycle,8,1,2,,8,5,318.0,140.0,2.328947,2.271429,2.638739,0.546875,0.502269,0.557143,0.291118,34.0
QAOA,4,16,greedy_critical,next_cycle,8,1,3,,1,5,318.0,328.0,0.978462,0.970994,0.984207,0.167683,0.157562,0.170988,0.122308,34.0
QAOA,4,16,greedy_critical,next_cycle,8,1,3,,2,5,318.0,189.0,1.68254,1.640265,1.777925,0.164021,0.139482,0.196437,0.210317,34.0
QAOA,4,16,greedy_critical,next_cycle,8,1,3,,4,5,318.0,176.0,1.853403,1.806818,2.082172,0.440994,0.393377,0.474432,0.231675,34.0
QAOA,4,16,greedy_critical,next_cycle,8,1,3,,8,5,318.0,175.0,1.863158,1.817143,2.110991,0.6375,0.601815,0.645714,0.232895,34.0
QAOA,4,16,greedy_critical,next_cycle,8,2,1,,1,5,318.0,323.0,0.987578,0.986049,0.989826,0.157895,0.15011,0.161762,0.123447,34.0
QAOA,4,16,greedy_critical,next_cycle,8,2,1,,2,5,318.0,172.0,1.870588,1.807752,1.906568,0.111111,0.089027,0.124806,0.233824,34.0
QAOA,4,16,greedy_critical,next_cycle,8,2,1,,4,5,318.0,141.0,2.313725,2.255319,2.593902,0.271318,0.205416,0.343971,0.289216,34.0
QAOA,4,16,greedy_critical,next_cycle,8,2,1,,8,5,318.0,140.0,2.328947,2.271429,2.638739,0.546875,0.502269,0.557143,0.291118,34.0
QAOA,4,16,greedy_critical,next_cycle,8,2,2,,1,5,318.0,328.0,0.978462,0.970994,0.984207,0.167683,0.157562,0.170988,0.122308,34.0
QAOA,4,16,greedy_critical,next_cycle,8,2,2,,2,5,318.0,189.0,1.68254,1.640265,1.777925,0.164021,0.139482,0.196437,0.210317,34.0
QAOA,4,16,greedy_critical,next_cycle,8,2,2,,4,5,318.0,176.0,1.853403,1.806818,2.082172,0.440994,0.393377,0.474432,0.231675,34.0
QAOA,4,16,greedy_critical,next_cycle,8,2,2,,8,5,318.0,175.0,1.863158,1.817143,2.110991,0.6375,0.601815,0.645714,0.232895,34.0
QAOA,4,16,greedy_critical,next_cycle,8,2,3,,1,5,318.0,332.0,0.967213,0.95213,0.975665,0.172727,0.167175,0.187088,0.120902,34.0
QAOA,4,16,greedy_critical,next_cycle,8,2,3,,2,5,318.0,220.0,1.46281,1.426268,1.600893,0.259091,0.204985,0.267334,0.182851,34.0
QAOA,4,16,greedy_critical,next_cycle,8,2,3,,4,5,318.0,211.0,1.545852,1.507109,1.739088,0.533679,0.493388,0.561611,0.193231,34.0
QAOA,4,16,greedy_critical,next_cycle,8,2,3,,8,5,318.0,210.0,1.552632,1.514286,1.759159,0.697917,0.668179,0.704762,0.194079,34.0
QAOA,6,36,asap,next_cycle,16,1,1,,1,5,1614.0,1618.0,0.996743,0.996377,0.998138,0.173053,0.170273,0.181372,0.062296,76.0
QAOA,6,36,asap,next_cycle,16,1,1,,2,5,1614.0,820.0,1.978417,1.971243,1.987896,0.069677,0.061237,0.071337,0.123651,76.0
QAOA,6,36,asap,next_cycle,16,1,1,,4,5,1614.0,427.0,3.825,3.743044,3.902455,0.035,0.017819,0.051624,0.239063,76.0
QAOA,6,36,asap,next_cycle,16,1,1,,8,5,1614.0,254.0,6.090566,5.937343,6.544022,0.098425,0.052339,0.118547,0.38066,76.0
QAOA,6,36,asap,next_cycle,16,1,2,,1,5,1614.0,1624.0,0.993976,0.993909,0.996461,0.176108,0.171533,0.183157,0.062123,76.0
QAOA,6,36,asap,next_cycle,16,1,2,,2,5,1614.0,832.0,1.964286,1.950721,1.980742,0.074359,0.063949,0.08446,0.122768,76.0
QAOA,6,36,asap,next_cycle,16,1,2,,4,5,1614.0,447.0,3.608491,3.520929,3.736633,0.07783,0.042447,0.097148,0.225531,76.0
QAOA,6,36,asap,next_cycle,16,1,2,,8,5,1614.0,317.0,5.091483,4.75036,5.34748,0.198738,0.174652,0.215999,0.318218,76.0
QAOA,6,36,asap,next_cycle,16,1,3,,1,5,1614.0,1634.0,0.991587,0.989667,0.994544,0.179087,0.172789,0.186493,0.061974,76.0
QAOA,6,36,asap,next_cycle,16,1,3,,2,5,1614.0,844.0,1.941624,1.915442,1.968793,0.083756,0.071933,0.099189,0.121352,76.0
QAOA,6,36,asap,next_cycle,16,1,3,,4,5,1614.0,472.0,3.304536,3.24179,3.501728,0.120858,0.080755,0.139694,0.206533,76.0
QAOA,6,36,asap,next_cycle,16,1,3,,8,5,1614.0,391.0,4.127877,3.840083,4.316489,0.306905,0.242906,0.329465,0.257992,76.0
QAOA,6,36,asap,next_cycle,16,2,1,,1,5,1614.0,1624.0,0.993976,0.993909,0.996461,0.176108,0.171533,0.183157,0.062123,76.0
QAOA,6,36,asap,next_cycle,16,2,1,,2,5,1614.0,832.0,1.964286,1.950721,1.980742,0.074359,0.063949,0.08446,0.122768,76.0
QAOA,6,36,asap,next_cycle,16,2,1,,4,5,1614.0,447.0,3.608491,3.520929,3.736633,0.07783,0.042447,0.097148,0.225531,76.0
QAOA,6,36,asap,next_cycle,16,2,1,,8,5,1614.0,317.0,5.091483,4.75036,5.34748,0.198738,0.174652,0.215999,0.318218,76.0
QAOA,6,36,asap,next_cycle,16,2,2,,1,5,1614.0,1634.0,0.991587,0.989667,0.994544,0.179087,0.172789,0.186493,0.061974,76.0
QAOA,6,36,asap,next_cycle,16,2,2,,2,5,1614.0,844.0,1.941624,1.915442,1.968793,0.083756,0.071933,0.099189,0.121352,76.0
QAOA,6,36,asap,next_cycle,16,2,2,,4,5,1614.0,472.0,3.304536,3.24179,3.501728,0.120858,0.080755,0.139694,0.206533,76.0
QAOA,6,36,asap,next_cycle,16,2,2,,8,5,1614.0,391.0,4.127877,3.840083,4.316489,0.306905,0.242906,0.329465,0.257992,76.0
QAOA,6,36,asap,next_cycle,16,2,3,,1,5,1614.0,1644.0,0.988616,0.985062,0.993043,0.181546,0.174038,0.190287,0.061788,76.0
QAOA,6,36,asap,next_cycle,16,2,3,,2,5,1614.0,855.0,1.907731,1.868316,1.947671,0.099429,0.083331,0.114869,0.119233,76.0
QAOA,6,36,asap,next_cycle,16,2,3,,4,5,1614.0,510.0,3.011194,2.955026,3.258871,0.194118,0.145653,0.202311,0.1882,76.0
QAOA,6,36,asap,next_cycle,16,2,3,,8,5,1614.0,468.0,3.448718,3.209043,3.61075,0.397436,0.372528,0.430721,0.215545,76.0
QAOA,6,36,asap,next_cycle,1,1,1,,1,5,1614.0,1618.0,0.996979,0.996536,0.998138,0.002417,0.00124,0.002836,0.996979,76.0
QAOA,6,36,asap,next_cycle,1,1,1,,2,5,1614.0,1618.0,0.996979,0.996536,0.998138,0.002417,0.00124,0.002836,0.996979,76.0
QAOA,6,36,asap,next_cycle,1,1,1,,4,5,1614.0,1618.0,0.996979,0.996536,0.998138,0.002417,0.00124,0.002836,0.996979,76.0
QAOA,6,36,asap,next_cycle,1,1,1,,8,5,1614.0,1618.0,0.996979,0.996536,0.998138,0.002417,0.00124,0.002836,0.996979,76.0
QAOA,6,36,asap,next_cycle,1,1,2,,1,5,1614.0,1622.0,0.995175,0.994287,0.996649,0.004222,0.002737,0.00508,0.995175,76.0
QAOA,6,36,asap,next_cycle,1,1,2,,2,5,1614.0,1622.0,0.995175,0.994287,0.996649,0.004222,0.002737,0.00508,0.995175,76.0
QAOA,6,36,asap,next_cycle,1,1,2,,4,5,1614.0,1622.0,0.995175,0.994287,0.996649,0.004222,0.002737,0.00508,0.995175,76.0
QAOA,6,36,asap,next_cycle,1,1,2,,8,5,1614.0,1622.0,0.995175,0.994287,0.996649,0.004222,0.002737,0.00508,0.995175,76.0
QAOA,6,36,asap,next_cycle,1,1,3,,1,5,1614.0,1631.0,0.993377,0.989934,0.995439,0.00602,0.003947,0.009435,0.993377,76.0
QAOA,6,36,asap,next_cycle,1,1,3,,2,5,1614.0,1631.0,0.993377,0.989934,0.995439,0.00602,0.003947,0.009435,0.993377,76.0
QAOA,6,36,asap,next_cycle,1,1,3,,4,5,1614.0,1631.0,0.993377,0.989934,0.995439,0.00602,0.003947,0.009435,0.993377,76.0
QAOA,6,36,asap,next_cycle,1,1,3,,8,5,1614.0,1631.0,0.993377,0.989934,0.995439,0.00602,0.003947,0.009435,0.993377,76.0
QAOA,6,36,asap,next_cycle,1,2,1,,1,5,1614.0,1622.0,0.995175,0.994287,0.996649,0.004222,0.002737,0.00508,0.995175,76.0
QAOA,6,36,asap,next_cycle,1,2,1,,2,5,1614.0,1622.0,0.995175,0.994287,0.996649,0.004222,0.002737,0.00508,0.995175,76.0
QAOA,6,36,asap,next_cycle,1,2,1,,4,5,1614.0,1622.0,0.995175,0.994287,0.996649,0.004222,0.002737,0.00508,0.995175,76.0
QAOA,6,36,asap,next_cycle,1,2,1,,8,5,1614.0,1622.0,0.995175,0.994287,0.996649,0.004222,0.002737,0.00508,0.995175,76.0
QAOA,6,36,asap,next_cycle,1,2,2,,1,5,1614.0,1631.0,0.993377,0.989934,0.995439,0.00602,0.003947,0.009435,0.993377,76.0
QAOA,6,36,asap,next_cycle,1,2,2,,2,5,1614.0,1631.0,0.993377,0.989934,0.995439,0.00602,0.003947,0.009435,0.993377,76.0
QAOA,6,36,asap,next_cycle,1,2,2,,4,5,1614.0,1631.0,0.993377,0.989934,0.995439,0.00602,0.003947,0.009435,0.993377,76.0
QAOA,6,36,asap,next_cycle,1,2,2,,8,5,1614.0,1631.0,0.993377,0.989934,0.995439,0.00602,0.003947,0.009435,0.993377,76.0
QAOA,6,36,asap,next_cycle,1,2,3,,1,5,1614.0,1641.0,0.990991,0.985322,0.994232,0.008408,0.005155,0.014051,0.990991,76.0
QAOA,6,36,asap,next_cycle,1,2,3,,2,5,1614.0,1641.0,0.990991,0.985322,0.994232,0.008408,0.005155,0.014051,0.990991,76.0
QAOA,6,36,asap,next_cycle,1,2,3,,4,5,1614.0,1641.0,0.990991,0.985322,0.994232,0.008408,0.005155,0.014051,0.990991,76.0
QAOA,6,36,asap,next_cycle,1,2,3,,8,5,1614.0,1641.0,0.990991,0.985322,0.994232,0.008408,0.005155,0.014051,0.990991,76.0
QAOA,6,36,asap,next_cycle,2,1,1,,1,5,1614.0,1618.0,0.996743,0.996377,0.998138,0.18836,0.182669,0.190596,0.498371,76.0
QAOA,6,36,asap,next_cycle,2,1,1,,2,5,1614.0,820.0,1.983173,1.971243,1.989086,0.00601,0.00363,0.008749,0.991587,76.0
QAOA,6,36,asap,next_cycle,2,1,1,,4,5,1614.0,820.0,1.983173,1.971243,1.989086,0.00601,0.00363,0.008749,0.991587,76.0
QAOA,6,36,asap,next_cycle,2,1,1,,8,5,1614.0,820.0,1.983173,1.971243,1.989086,0.00601,0.00363,0.008749,0.991587,76.0
QAOA,6,36,asap,next_cycle,2,1,2,,1,5,1614.0,1624.0,0.993976,0.993909,0.996461,0.188243,0.185163,0.192036,0.496988,76.0
QAOA,6,36,asap,next_cycle,2,1,2,,2,5,1614.0,833.0,1.966581,1.950931,1.984279,0.010283,0.006039,0.017357,0.98329,76.0
QAOA,6,36,asap,next_cycle,2,1,2,,4,5,1614.0,833.0,1.966581,1.950931,1.984279,0.010283,0.006039,0.017357,0.98329,76.0
QAOA,6,36,asap,next_cycle,2,1,2,,8,5,1614.0,833.0,1.966581,1.950931,1.984279,0.010283,0.006039,0.017357,0.98329,76.0
QAOA,6,36,asap,next_cycle,2,1,3,,1,5,1614.0,1634.0,0.991587,0.989667,0.994544,0.192166,0.186322,0.193692,0.495793,76.0
QAOA,6,36,asap,next_cycle,2,1,3,,2,5,1614.0,842.0,1.944091,1.912095,1.971115,0.02033,0.00899,0.034577,0.972046,76.0
QAOA,6,36,asap,next_cycle,2,1,3,,4,5,1614.0,842.0,1.944091,1.912095,1.971115,0.02033,0.00899,0.034577,0.972046,76.0
QAOA,6,36,asap,next_cycle,2,1,3,,8,5,1614.0,842.0,1.944091,1.912095,1.971115,0.02033,0.00899,0.034577,0.972046,76.0
QAOA,6,36,asap,next_cycle,2,2,1,,1,5,1614.0,1624.0,0.993976,0.993909,0.996461,0.188243,0.185163,0.192036,0.496988,76.0
QAOA,6,36,asap,next_cycle,2,2,1,,2,5,1614.0,833.0,1.966581,1.950931,1.984279,0.010283,0.006039,0.017357,0.98329,76.0
QAOA,6,36,asap,next_cycle,2,2,1,,4,5,1614.0,833.0,1.966581,1.950931,1.984279,0.010283,0.006039,0.017357,0.98329,76.0
QAOA,6,36,asap,next_cycle,2,2,1,,8,5,1614.0,833.0,1.966581,1.950931,1.984279,0.010283,0.006039,0.017357,0.98329,76.0
QAOA,6,36,asap,next_cycle,2,2,2,,1,5,1614.0,1634.0,0.991587,0.989667,0.994544,0.192166,0.186322,0.193692,0.495793,76.0
QAOA,6,36,asap,next_cycle,2,2,2,,2,5,1614.0,842.0,1.944091,1.912095,1.971115,0.02033,0.00899,0.034577,0.972046,76.0
QAOA,6,36,asap,next_cycle,2,2,2,,4,5,1614.0,842.0,1.944091,1.912095,1.971115,0.02033,0.00899,0.034577,0.972046,76.0
QAOA,6,36,asap,next_cycle,2,2,2,,8,5,1614.0,842.0,1.944091,1.912095,1.971115,0.02033,0.00899,0.034577,0.972046,76.0
QAOA,6,36,asap,next_cycle,2,2,3,,1,5,1614.0,1645.0,0.988372,0.98459,0.993043,0.193645,0.187743,0.197317,0.494186,76.0
QAOA,6,36,asap,next_cycle,2,2,3,,2,5,1614.0,856.0,1.907731,1.865142,1.946543,0.0399,0.019592,0.057143,0.953865,76.0
QAOA,6,36,asap,next_cycle,2,2,3,,4,5,1614.0,856.0,1.907731,1.865142,1.946543,0.0399,0.019592,0.057143,0.953865,76.0
QAOA,6,36,asap,next_cycle,2,2,3,,8,5,1614.0,856.0,1.907731,1.865142,1.946543,0.0399,0.019592,0.057143,0.953865,76.0
QAOA,6,36,asap,next_cycle,4,1,1,,1,5,1614.0,1618.0,0.996743,0.996377,0.998138,0.192633,0.185098,0.195667,0.249186,76.0
QAOA,6,36,asap,next_cycle,4,1,1,,2,5,1614.0,820.0,1.978417,1.971243,1.987896,0.070732,0.058112,0.07339,0.494604,76.0
QAOA,6,36,asap,next_cycle,4,1,1,,4,5,1614.0,427.0,3.825,3.747374,3.902455,0.0225,0.008261,0.031006,0.95625,76.0
QAOA,6,36,asap,next_cycle,4,1,1,,8,5,1614.0,427.0,3.825,3.747374,3.902455,0.0225,0.008261,0.031006,0.95625,76.0
QAOA,6,36,asap,next_cycle,4,1,2,,1,5,1614.0,1624.0,0.993976,0.993909,0.996461,0.194578,0.187277,0.196378,0.248494,76.0
QAOA,6,36,asap,next_cycle,4,1,2,,2,5,1614.0,833.0,1.96195,1.949556,1.980742,0.075179,0.062573,0.079319,0.490488,76.0
QAOA,6,36,asap,next_cycle,4,1,2,,4,5,1614.0,446.0,3.608491,3.524735,3.740772,0.042453,0.033212,0.073508,0.902123,76.0
QAOA,6,36,asap,next_cycle,4,1,2,,8,5,1614.0,446.0,3.608491,3.524735,3.740772,0.042453,0.033212,0.073508,0.902123,76.0
QAOA,6,36,asap,next_cycle,4,1,3,,1,5,1614.0,1634.0,0.991587,0.989667,0.994544,0.195625,0.190434,0.197438,0.247897,76.0
QAOA,6,36,asap,next_cycle,4,1,3,,2,5,1614.0,844.0,1.936709,1.913197,1.967563,0.088608,0.07195,0.096733,0.484177,76.0
QAOA,6,36,asap,next_cycle,4,1,3,,4,5,1614.0,471.0,3.311688,3.24179,3.501593,0.089669,0.06669,0.112326,0.827922,76.0
QAOA,6,36,asap,next_cycle,4,1,3,,8,5,1614.0,471.0,3.311688,3.24179,3.501593,0.089669,0.06669,0.112326,0.827922,76.0
QAOA,6,36,asap,next_cycle,4,2,1,,1,5,1614.0,1624.0,0.993976,0.993909,0.996461,0.194578,0.187277,0.196378,0.248494,76.0
QAOA,6,36,asap,next_cycle,4,2,1,,2,5,1614.0,833.0,1.96195,1.949556,1.980742,0.075179,0.062573,0.079319,0.490488,76.0
QAOA,6,36,asap,next_cycle,4,2,1,,4,5,1614.0,446.0,3.608491,3.524735,3.740772,0.042453,0.033212,0.073508,0.902123,76.0
QAOA,6,36,asap,next_cycle,4,2,1,,8,5,1614.0,446.0,3.608491,3.524735,3.740772,0.042453,0.033212,0.073508,0.902123,76.0
QAOA,6,36,asap,next_cycle,4,2,2,,1,5,1614.0,1634.0,0.991587,0.989667,0.994544,0.195625,0.190434,0.197438,0.247897,76.0
QAOA,6,36,asap,next_cycle,4,2,2,,2,5,1614.0,844.0,1.936709,1.913197,1.967563,0.088608,0.07195,0.096733,0.484177,76.0
QAOA,6,36,asap,next_cycle,4,2,2,,4,5,1614.0,471.0,3.311688,3.24179,3.501593,0.089669,0.06669,0.112326,0.827922,76.0
QAOA,6,36,asap,next_cycle,4,2,2,,8,5,1614.0,471.0,3.311688,3.24179,3.501593,0.089669,0.06669,0.112326,0.827922,76.0
QAOA,6,36,asap,next_cycle,4,2,3,,1,5,1614.0,1644.0,0.988616,0.985062,0.993043,0.190998,0.187594,0.198204,0.247154,76.0
QAOA,6,36,asap,next_cycle,4,2,3,,2,5,1614.0,859.0,1.907731,1.866179,1.940763,0.096624,0.086643,0.116819,0.476933,76.0
QAOA,6,36,asap,next_cycle,4,2,3,,4,5,1614.0,510.0,3.0,2.941813,3.242707,0.157895,0.124888,0.177832,0.75,76.0
QAOA,6,36,asap,next_cycle,4,2,3,,8,5,1614.0,510.0,3.0,2.941813,3.242707,0.157895,0.124888,0.177832,0.75,76.0
QAOA,6,36,asap,next_cycle,8,1,1,,1,5,1614.0,1618.0,0.996743,0.996377,0.998138,0.18047,0.173726,0.184089,0.124593,76.0
QAOA,6,36,asap,next_cycle,8,1,1,,2,5,1614.0,820.0,1.978417,1.971243,1.987896,0.069512,0.059963,0.07657,0.247302,76.0
QAOA,6,36,asap,next_cycle,8,1,1,,4,5,1614.0,427.0,3.825,3.73879,3.897601,0.0325,0.017806,0.050411,0.478125,76.0
QAOA,6,36,asap,next_cycle,8,1,1,,8,5,1614.0,255.0,6.044944,5.915195,6.504819,0.090196,0.072153,0.123847,0.755618,76.0
QAOA,6,36,asap,next_cycle,8,1,2,,1,5,1614.0,1624.0,0.993976,0.993909,0.996461,0.178862,0.173193,0.186028,0.124247,76.0
QAOA,6,36,asap,next_cycle,8,1,2,,2,5,1614.0,832.0,1.964286,1.950721,1.980742,0.075179,0.061481,0.086738,0.245536,76.0
QAOA,6,36,asap,next_cycle,8,1,2,,4,5,1614.0,447.0,3.608491,3.520929,3.727713,0.073113,0.042418,0.094991,0.451061,76.0
QAOA,6,36,asap,next_cycle,8,1,2,,8,5,1614.0,319.0,5.028037,4.715535,5.295427,0.178683,0.122363,0.203468,0.628505,76.0
QAOA,6,36,asap,next_cycle,8,1,3,,1,5,1614.0,1634.0,0.991587,0.989667,0.994544,0.177885,0.171563,0.185233,0.123948,76.0
QAOA,6,36,asap,next_cycle,8,1,3,,2,5,1614.0,844.0,1.941624,1.915442,1.968793,0.081218,0.069505,0.096842,0.242703,76.0
QAOA,6,36,asap,next_cycle,8,1,3,,4,5,1614.0,472.0,3.304536,3.24179,3.501728,0.116959,0.076439,0.13551,0.413067,76.0
QAOA,6,36,asap,next_cycle,8,1,3,,8,5,1614.0,391.0,4.127877,3.835092,4.30526,0.28836,0.233283,0.301031,0.515985,76.0
