dag_label,algorithm,hardware_size,logical_qubits,dag_seed,ff_chain_depth_raw,ff_chain_depth_shifted,policy,issue_width,l_meas,l_ff,total_nodes,total_cycles,throughput,stall_cycles,stall_rate,utilization
VQE_H8_Q64_s1,VQE,8,64,1,63,1,layer,16,1,2,4096,314,13.044586,11,0.035032,0.815287
VQE_H8_Q64_s1,VQE,8,64,1,63,1,greedy_critical,16,1,2,4096,259,15.814672,2,0.007722,0.988417
VQE_H8_Q64_s1,VQE,8,64,1,63,1,random,16,1,2,4096,321,12.760125,33,0.102804,0.797508
VQE_H8_Q64_s1,VQE,8,64,1,63,1,asap,16,1,3,4096,322,12.720497,33,0.102484,0.795031
VQE_H8_Q64_s1,VQE,8,64,1,63,1,layer,16,1,3,4096,338,12.118343,34,0.100592,0.757396
VQE_H8_Q64_s1,VQE,8,64,1,63,1,greedy_critical,16,1,3,4096,260,15.753846,3,0.011538,0.984615
VQE_H8_Q64_s1,VQE,8,64,1,63,1,random,16,1,3,4096,356,11.505618,40,0.11236,0.719101
VQE_H8_Q64_s1,VQE,8,64,1,63,1,asap,16,1,5,4096,403,10.163772,97,0.240695,0.635236
VQE_H8_Q64_s1,VQE,8,64,1,63,1,layer,16,1,5,4096,411,9.965937,99,0.240876,0.622871
VQE_H8_Q64_s1,VQE,8,64,1,63,1,greedy_critical,16,1,5,4096,385,10.638961,68,0.176623,0.664935
VQE_H8_Q64_s1,VQE,8,64,1,63,1,random,16,1,5,4096,460,8.904348,70,0.152174,0.556522
VQE_H8_Q64_s1,VQE,8,64,1,63,1,asap,16,2,1,4096,294,13.931973,9,0.030612,0.870748
VQE_H8_Q64_s1,VQE,8,64,1,63,1,layer,16,2,1,4096,314,13.044586,11,0.035032,0.815287
VQE_H8_Q64_s1,VQE,8,64,1,63,1,greedy_critical,16,2,1,4096,259,15.814672,2,0.007722,0.988417
VQE_H8_Q64_s1,VQE,8,64,1,63,1,random,16,2,1,4096,321,12.760125,33,0.102804,0.797508
VQE_H8_Q64_s1,VQE,8,64,1,63,1,asap,16,2,2,4096,322,12.720497,33,0.102484,0.795031
VQE_H8_Q64_s1,VQE,8,64,1,63,1,layer,16,2,2,4096,338,12.118343,34,0.100592,0.757396
VQE_H8_Q64_s1,VQE,8,64,1,63,1,greedy_critical,16,2,2,4096,260,15.753846,3,0.011538,0.984615
VQE_H8_Q64_s1,VQE,8,64,1,63,1,random,16,2,2,4096,356,11.505618,40,0.11236,0.719101
VQE_H8_Q64_s1,VQE,8,64,1,63,1,asap,16,2,3,4096,359,11.409471,49,0.13649,0.713092
VQE_H8_Q64_s1,VQE,8,64,1,63,1,layer,16,2,3,4096,371,11.040431,52,0.140162,0.690027
VQE_H8_Q64_s1,VQE,8,64,1,63,1,greedy_critical,16,2,3,4096,321,12.760125,34,0.105919,0.797508
VQE_H8_Q64_s1,VQE,8,64,1,63,1,random,16,2,3,4096,393,10.422392,48,0.122137,0.651399
VQE_H8_Q64_s1,VQE,8,64,1,63,1,asap,16,2,5,4096,456,8.982456,122,0.267544,0.561404
VQE_H8_Q64_s1,VQE,8,64,1,63,1,layer,16,2,5,4096,460,8.904348,125,0.271739,0.556522
VQE_H8_Q64_s1,VQE,8,64,1,63,1,greedy_critical,16,2,5,4096,449,9.122494,102,0.227171,0.570156
VQE_H8_Q64_s1,VQE,8,64,1,63,1,random,16,2,5,4096,513,7.984405,96,0.187135,0.499025
VQE_H8_Q64_s1,VQE,8,64,1,63,1,asap,16,3,1,4096,322,12.720497,33,0.102484,0.795031
VQE_H8_Q64_s1,VQE,8,64,1,63,1,layer,16,3,1,4096,338,12.118343,34,0.100592,0.757396
VQE_H8_Q64_s1,VQE,8,64,1,63,1,greedy_critical,16,3,1,4096,260,15.753846,3,0.011538,0.984615
VQE_H8_Q64_s1,VQE,8,64,1,63,1,random,16,3,1,4096,356,11.505618,40,0.11236,0.719101
VQE_H8_Q64_s1,VQE,8,64,1,63,1,asap,16,3,2,4096,359,11.409471,49,0.13649,0.713092
VQE_H8_Q64_s1,VQE,8,64,1,63,1,layer,16,3,2,4096,371,11.040431,52,0.140162,0.690027
VQE_H8_Q64_s1,VQE,8,64,1,63,1,greedy_critical,16,3,2,4096,321,12.760125,34,0.105919,0.797508
VQE_H8_Q64_s1,VQE,8,64,1,63,1,random,16,3,2,4096,393,10.422392,48,0.122137,0.651399
VQE_H8_Q64_s1,VQE,8,64,1,63,1,asap,16,3,3,4096,403,10.163772,97,0.240695,0.635236
VQE_H8_Q64_s1,VQE,8,64,1,63,1,layer,16,3,3,4096,411,9.965937,99,0.240876,0.622871
VQE_H8_Q64_s1,VQE,8,64,1,63,1,greedy_critical,16,3,3,4096,385,10.638961,68,0.176623,0.664935
VQE_H8_Q64_s1,VQE,8,64,1,63,1,random,16,3,3,4096,460,8.904348,70,0.152174,0.556522
VQE_H8_Q64_s1,VQE,8,64,1,63,1,asap,16,3,5,4096,520,7.876923,231,0.444231,0.492308
VQE_H8_Q64_s1,VQE,8,64,1,63,1,layer,16,3,5,4096,520,7.876923,231,0.444231,0.492308
VQE_H8_Q64_s1,VQE,8,64,1,63,1,greedy_critical,16,3,5,4096,513,7.984405,151,0.294347,0.499025
VQE_H8_Q64_s1,VQE,8,64,1,63,1,random,16,3,5,4096,554,7.393502,97,0.17509,0.462094
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,1,1,1,4096,4098,0.999512,1,0.000244,0.999512
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,1,1,1,4096,4098,0.999512,1,0.000244,0.999512
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,1,1,1,4096,4098,0.999512,1,0.000244,0.999512
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,1,1,1,4096,4100,0.999024,3,0.000732,0.999024
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,1,1,2,4096,4100,0.999024,3,0.000732,0.999024
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,1,1,2,4096,4100,0.999024,3,0.000732,0.999024
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,1,1,2,4096,4099,0.999268,2,0.000488,0.999268
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,1,1,2,4096,4105,0.997808,8,0.001949,0.997808
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,1,1,3,4096,4103,0.998294,6,0.001462,0.998294
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,1,1,3,4096,4103,0.998294,6,0.001462,0.998294
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,1,1,3,4096,4100,0.999024,3,0.000732,0.999024
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,1,1,3,4096,4118,0.994658,21,0.0051,0.994658
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,1,1,5,4096,4110,0.996594,13,0.003163,0.996594
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,1,1,5,4096,4110,0.996594,13,0.003163,0.996594
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,1,1,5,4096,4102,0.998537,5,0.001219,0.998537
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,1,1,5,4096,4146,0.98794,49,0.011819,0.98794
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,1,2,1,4096,4100,0.999024,3,0.000732,0.999024
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,1,2,1,4096,4100,0.999024,3,0.000732,0.999024
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,1,2,1,4096,4099,0.999268,2,0.000488,0.999268
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,1,2,1,4096,4105,0.997808,8,0.001949,0.997808
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,1,2,2,4096,4103,0.998294,6,0.001462,0.998294
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,1,2,2,4096,4103,0.998294,6,0.001462,0.998294
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,1,2,2,4096,4100,0.999024,3,0.000732,0.999024
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,1,2,2,4096,4118,0.994658,21,0.0051,0.994658
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,1,2,3,4096,4106,0.997565,9,0.002192,0.997565
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,1,2,3,4096,4106,0.997565,9,0.002192,0.997565
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,1,2,3,4096,4101,0.998781,4,0.000975,0.998781
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,1,2,3,4096,4137,0.990089,40,0.009669,0.990089
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,1,2,5,4096,4114,0.995625,17,0.004132,0.995625
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,1,2,5,4096,4114,0.995625,17,0.004132,0.995625
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,1,2,5,4096,4103,0.998294,6,0.001462,0.998294
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,1,2,5,4096,4148,0.987464,51,0.012295,0.987464
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,1,3,1,4096,4103,0.998294,6,0.001462,0.998294
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,1,3,1,4096,4103,0.998294,6,0.001462,0.998294
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,1,3,1,4096,4100,0.999024,3,0.000732,0.999024
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,1,3,1,4096,4118,0.994658,21,0.0051,0.994658
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,1,3,2,4096,4106,0.997565,9,0.002192,0.997565
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,1,3,2,4096,4106,0.997565,9,0.002192,0.997565
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,1,3,2,4096,4101,0.998781,4,0.000975,0.998781
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,1,3,2,4096,4137,0.990089,40,0.009669,0.990089
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,1,3,3,4096,4110,0.996594,13,0.003163,0.996594
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,1,3,3,4096,4110,0.996594,13,0.003163,0.996594
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,1,3,3,4096,4102,0.998537,5,0.001219,0.998537
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,1,3,3,4096,4146,0.98794,49,0.011819,0.98794
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,1,3,5,4096,4119,0.994416,22,0.005341,0.994416
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,1,3,5,4096,4119,0.994416,22,0.005341,0.994416
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,1,3,5,4096,4104,0.998051,7,0.001706,0.998051
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,1,3,5,4096,4160,0.984615,63,0.015144,0.984615
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,2,1,1,4096,2051,1.997075,1,0.000488,0.998537
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,2,1,1,4096,2081,1.968284,1,0.000481,0.984142
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,2,1,1,4096,2050,1.998049,1,0.000488,0.999024
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,2,1,1,4096,2061,1.987385,7,0.003396,0.993692
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,2,1,2,4096,2054,1.994158,4,0.001947,0.997079
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,2,1,2,4096,2084,1.965451,4,0.001919,0.982726
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,2,1,2,4096,2051,1.997075,2,0.000975,0.998537
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,2,1,2,4096,2075,1.973976,18,0.008675,0.986988
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,2,1,3,4096,2058,1.990282,6,0.002915,0.995141
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,2,1,3,4096,2087,1.962626,6,0.002875,0.981313
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,2,1,3,4096,2052,1.996101,3,0.001462,0.998051
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,2,1,3,4096,2083,1.966395,28,0.013442,0.983197
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,2,1,5,4096,2069,1.9797,14,0.006767,0.98985
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,2,1,5,4096,2097,1.953267,15,0.007153,0.976633
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,2,1,5,4096,2054,1.994158,5,0.002434,0.997079
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,2,1,5,4096,2130,1.923005,70,0.032864,0.961502
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,2,2,1,4096,2054,1.994158,4,0.001947,0.997079
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,2,2,1,4096,2084,1.965451,4,0.001919,0.982726
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,2,2,1,4096,2051,1.997075,2,0.000975,0.998537
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,2,2,1,4096,2075,1.973976,18,0.008675,0.986988
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,2,2,2,4096,2058,1.990282,6,0.002915,0.995141
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,2,2,2,4096,2087,1.962626,6,0.002875,0.981313
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,2,2,2,4096,2052,1.996101,3,0.001462,0.998051
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,2,2,2,4096,2083,1.966395,28,0.013442,0.983197
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,2,2,3,4096,2063,1.985458,11,0.005332,0.992729
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,2,2,3,4096,2092,1.957935,10,0.00478,0.978967
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,2,2,3,4096,2053,1.995129,4,0.001948,0.997565
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,2,2,3,4096,2103,1.947694,43,0.020447,0.973847
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,2,2,5,4096,2076,1.973025,22,0.010597,0.986513
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,2,2,5,4096,2104,1.946768,20,0.009506,0.973384
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,2,2,5,4096,2055,1.993187,6,0.00292,0.996594
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,2,2,5,4096,2143,1.911339,85,0.039664,0.95567
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,2,3,1,4096,2058,1.990282,6,0.002915,0.995141
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,2,3,1,4096,2087,1.962626,6,0.002875,0.981313
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,2,3,1,4096,2052,1.996101,3,0.001462,0.998051
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,2,3,1,4096,2083,1.966395,28,0.013442,0.983197
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,2,3,2,4096,2063,1.985458,11,0.005332,0.992729
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,2,3,2,4096,2092,1.957935,10,0.00478,0.978967
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,2,3,2,4096,2053,1.995129,4,0.001948,0.997565
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,2,3,2,4096,2103,1.947694,43,0.020447,0.973847
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,2,3,3,4096,2069,1.9797,14,0.006767,0.98985
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,2,3,3,4096,2097,1.953267,15,0.007153,0.976633
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,2,3,3,4096,2054,1.994158,5,0.002434,0.997079
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,2,3,3,4096,2130,1.923005,70,0.032864,0.961502
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,2,3,5,4096,2084,1.965451,26,0.012476,0.982726
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,2,3,5,4096,2111,1.940313,28,0.013264,0.970156
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,2,3,5,4096,2056,1.992218,7,0.003405,0.996109
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,2,3,5,4096,2160,1.896296,101,0.046759,0.948148
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,4,1,1,4096,1029,3.980564,1,0.000972,0.995141
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,4,1,1,4096,1059,3.8678,1,0.000944,0.96695
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,4,1,1,4096,1026,3.992203,1,0.000975,0.998051
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,4,1,1,4096,1040,3.938462,9,0.008654,0.984615
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,4,1,2,4096,1035,3.957488,4,0.003865,0.989372
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,4,1,2,4096,1064,3.849624,5,0.004699,0.962406
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,4,1,2,4096,1027,3.988315,2,0.001947,0.997079
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,4,1,2,4096,1065,3.846009,28,0.026291,0.961502
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,4,1,3,4096,1042,3.930902,9,0.008637,0.982726
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,4,1,3,4096,1070,3.828037,10,0.009346,0.957009
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,4,1,3,4096,1028,3.984436,3,0.002918,0.996109
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,4,1,3,4096,1080,3.792593,41,0.037963,0.948148
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,4,1,5,4096,1063,3.853246,25,0.023518,0.963311
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,4,1,5,4096,1089,3.761249,27,0.024793,0.940312
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,4,1,5,4096,1030,3.976699,5,0.004854,0.994175
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,4,1,5,4096,1141,3.589833,94,0.082384,0.897458
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,4,2,1,4096,1035,3.957488,4,0.003865,0.989372
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,4,2,1,4096,1064,3.849624,5,0.004699,0.962406
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,4,2,1,4096,1027,3.988315,2,0.001947,0.997079
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,4,2,1,4096,1065,3.846009,28,0.026291,0.961502
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,4,2,2,4096,1042,3.930902,9,0.008637,0.982726
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,4,2,2,4096,1070,3.828037,10,0.009346,0.957009
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,4,2,2,4096,1028,3.984436,3,0.002918,0.996109
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,4,2,2,4096,1080,3.792593,41,0.037963,0.948148
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,4,2,3,4096,1052,3.893536,14,0.013308,0.973384
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,4,2,3,4096,1079,3.796108,16,0.014829,0.949027
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,4,2,3,4096,1029,3.980564,4,0.003887,0.995141
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,4,2,3,4096,1106,3.703436,64,0.057866,0.925859
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,4,2,5,4096,1077,3.803157,32,0.029712,0.950789
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,4,2,5,4096,1102,3.716878,35,0.03176,0.92922
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,4,2,5,4096,1031,3.972842,6,0.00582,0.99321
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,4,2,5,4096,1154,3.549393,105,0.090988,0.887348
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,4,3,1,4096,1042,3.930902,9,0.008637,0.982726
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,4,3,1,4096,1070,3.828037,10,0.009346,0.957009
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,4,3,1,4096,1028,3.984436,3,0.002918,0.996109
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,4,3,1,4096,1080,3.792593,41,0.037963,0.948148
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,4,3,2,4096,1052,3.893536,14,0.013308,0.973384
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,4,3,2,4096,1079,3.796108,16,0.014829,0.949027
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,4,3,2,4096,1029,3.980564,4,0.003887,0.995141
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,4,3,2,4096,1106,3.703436,64,0.057866,0.925859
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,4,3,3,4096,1063,3.853246,25,0.023518,0.963311
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,4,3,3,4096,1089,3.761249,27,0.024793,0.940312
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,4,3,3,4096,1030,3.976699,5,0.004854,0.994175
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,4,3,3,4096,1141,3.589833,94,0.082384,0.897458
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,4,3,5,4096,1092,3.750916,49,0.044872,0.937729
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,4,3,5,4096,1116,3.670251,52,0.046595,0.917563
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,4,3,5,4096,1032,3.968992,7,0.006783,0.992248
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,4,3,5,4096,1199,3.41618,144,0.1201,0.854045
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,8,1,1,4096,521,7.861804,1,0.001919,0.982726
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,8,1,1,4096,549,7.460838,1,0.001821,0.932605
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,8,1,1,4096,514,7.968872,1,0.001946,0.996109
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,8,1,1,4096,534,7.670412,10,0.018727,0.958801
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,8,1,2,4096,532,7.699248,5,0.009398,0.962406
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,8,1,2,4096,558,7.340502,7,0.012545,0.917563
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,8,1,2,4096,515,7.953398,2,0.003883,0.994175
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,8,1,2,4096,568,7.211268,32,0.056338,0.901408
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,8,1,3,4096,546,7.501832,17,0.031136,0.937729
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,8,1,3,4096,570,7.185965,18,0.031579,0.898246
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,8,1,3,4096,516,7.937984,3,0.005814,0.992248
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,8,1,3,4096,580,7.062069,45,0.077586,0.882759
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,8,1,5,4096,587,6.977853,49,0.083475,0.872232
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,8,1,5,4096,607,6.747941,51,0.08402,0.843493
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,8,1,5,4096,518,7.907336,5,0.009653,0.988417
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,8,1,5,4096,641,6.390016,69,0.107644,0.798752
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,8,2,1,4096,532,7.699248,5,0.009398,0.962406
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,8,2,1,4096,558,7.340502,7,0.012545,0.917563
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,8,2,1,4096,515,7.953398,2,0.003883,0.994175
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,8,2,1,4096,568,7.211268,32,0.056338,0.901408
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,8,2,2,4096,546,7.501832,17,0.031136,0.937729
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,8,2,2,4096,570,7.185965,18,0.031579,0.898246
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,8,2,2,4096,516,7.937984,3,0.005814,0.992248
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,8,2,2,4096,580,7.062069,45,0.077586,0.882759
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,8,2,3,4096,565,7.249558,25,0.044248,0.906195
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,8,2,3,4096,587,6.977853,28,0.0477,0.872232
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,8,2,3,4096,517,7.922631,4,0.007737,0.990329
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,8,2,3,4096,613,6.681892,63,0.102773,0.835237
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,8,2,5,4096,614,6.67101,61,0.099349,0.833876
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,8,2,5,4096,632,6.481013,65,0.102848,0.810127
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,8,2,5,4096,519,7.8921,6,0.011561,0.986513
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,8,2,5,4096,701,5.843081,116,0.165478,0.730385
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,8,3,1,4096,546,7.501832,17,0.031136,0.937729
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,8,3,1,4096,570,7.185965,18,0.031579,0.898246
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,8,3,1,4096,516,7.937984,3,0.005814,0.992248
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,8,3,1,4096,580,7.062069,45,0.077586,0.882759
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,8,3,2,4096,565,7.249558,25,0.044248,0.906195
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,8,3,2,4096,587,6.977853,28,0.0477,0.872232
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,8,3,2,4096,517,7.922631,4,0.007737,0.990329
VQE_H8_Q64_s2,VQE,8,64,2,63,1,random,8,3,2,4096,613,6.681892,63,0.102773,0.835237
VQE_H8_Q64_s2,VQE,8,64,2,63,1,asap,8,3,3,4096,587,6.977853,49,0.083475,0.872232
VQE_H8_Q64_s2,VQE,8,64,2,63,1,layer,8,3,3,4096,607,6.747941,51,0.08402,0.843493
VQE_H8_Q64_s2,VQE,8,64,2,63,1,greedy_critical,8,3,3,4096,518,7.907336,5,0.009653,0.988417
